shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
8,0,9,0,0,0,13,30,11,0,0,0,8,0,82,183,44.887359176576695,-0.5624362172832275,Bordeaux_44.887359_-0.562436,Bordeaux
4,0,7,0,0,0,10,24,9,0,0,0,7,1,58,133,44.887359176576695,-0.5592586138366953,Bordeaux_44.887359_-0.559259,Bordeaux
2,0,5,0,0,0,8,12,4,0,0,0,3,1,35,81,44.887359176576695,-0.5560810103901631,Bordeaux_44.887359_-0.556081,Bordeaux
3,0,4,0,0,0,10,11,3,0,0,0,2,1,28,81,44.887359176576695,-0.5529034069436309,Bordeaux_44.887359_-0.552903,Bordeaux
5,0,8,0,0,0,8,6,1,0,0,0,0,1,18,63,44.887359176576695,-0.5497258034970988,Bordeaux_44.887359_-0.549726,Bordeaux
7,0,8,0,0,0,11,7,1,0,0,1,1,1,14,70,44.887359176576695,-0.5465482000505666,Bordeaux_44.887359_-0.546548,Bordeaux
6,0,6,0,0,0,9,5,0,0,0,1,1,0,11,56,44.887359176576695,-0.5433705966040344,Bordeaux_44.887359_-0.543371,Bordeaux
5,0,4,0,0,0,3,4,0,0,0,1,1,0,6,27,44.887359176576695,-0.5401929931575022,Bordeaux_44.887359_-0.540193,Bordeaux
2,0,0,0,0,0,3,4,0,0,0,1,1,1,6,24,44.887359176576695,-0.5370153897109701,Bordeaux_44.887359_-0.537015,Bordeaux
4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,13,44.88961142882895,-0.5783242345158883,Bordeaux_44.889611_-0.578324,Bordeaux
4,0,0,0,0,0,0,9,0,0,0,0,0,0,5,18,44.88961142882895,-0.5751466310693562,Bordeaux_44.889611_-0.575147,Bordeaux
1,0,2,0,0,0,2,10,4,0,0,0,0,0,52,85,44.88961142882895,-0.571969027622824,Bordeaux_44.889611_-0.571969,Bordeaux
1,0,5,0,0,0,5,20,9,0,0,0,4,0,64,127,44.88961142882895,-0.5687914241762918,Bordeaux_44.889611_-0.568791,Bordeaux
1,0,8,0,0,0,9,21,9,0,0,0,6,0,82,161,44.88961142882895,-0.5656138207297596,Bordeaux_44.889611_-0.565614,Bordeaux
2,0,8,0,0,0,13,27,11,0,0,0,7,0,87,183,44.88961142882895,-0.5624362172832275,Bordeaux_44.889611_-0.562436,Bordeaux
2,0,6,0,0,0,11,22,9,0,0,0,7,1,43,116,44.88961142882895,-0.5592586138366953,Bordeaux_44.889611_-0.559259,Bordeaux
1,0,4,0,0,0,10,12,4,0,0,0,3,1,27,74,44.88961142882895,-0.5560810103901631,Bordeaux_44.889611_-0.556081,Bordeaux
4,0,3,0,0,0,12,10,3,0,0,0,1,1,20,68,44.88961142882895,-0.5529034069436309,Bordeaux_44.889611_-0.552903,Bordeaux
7,0,7,0,0,0,8,5,1,0,0,0,0,1,7,46,44.88961142882895,-0.5497258034970988,Bordeaux_44.889611_-0.549726,Bordeaux
8,0,7,0,0,0,11,4,1,0,0,1,1,1,11,56,44.88961142882895,-0.5465482000505666,Bordeaux_44.889611_-0.546548,Bordeaux
8,0,6,0,0,0,9,2,0,0,0,1,1,0,11,47,44.88961142882895,-0.5433705966040344,Bordeaux_44.889611_-0.543371,Bordeaux
6,0,4,0,0,0,3,1,0,0,0,1,1,0,6,24,44.88961142882895,-0.5401929931575022,Bordeaux_44.889611_-0.540193,Bordeaux
1,0,0,0,0,0,3,2,0,0,0,1,1,0,6,16,44.88961142882895,-0.5370153897109701,Bordeaux_44.889611_-0.537015,Bordeaux
4,0,0,0,0,0,0,7,0,0,0,0,0,0,6,18,44.891863681081205,-0.5783242345158883,Bordeaux_44.891864_-0.578324,Bordeaux
4,0,0,0,0,0,0,8,0,0,0,0,1,0,8,22,44.891863681081205,-0.5751466310693562,Bordeaux_44.891864_-0.575147,Bordeaux
0,0,2,0,0,0,5,9,4,0,0,0,1,0,63,101,44.891863681081205,-0.571969027622824,Bordeaux_44.891864_-0.571969,Bordeaux
0,0,5,0,0,0,9,18,9,0,0,0,4,0,75,144,44.891863681081205,-0.5687914241762918,Bordeaux_44.891864_-0.568791,Bordeaux
1,0,8,0,0,0,15,19,9,0,0,0,6,0,95,186,44.891863681081205,-0.5656138207297596,Bordeaux_44.891864_-0.565614,Bordeaux
1,0,8,0,0,0,19,25,9,0,0,0,6,0,111,215,44.891863681081205,-0.5624362172832275,Bordeaux_44.891864_-0.562436,Bordeaux
1,0,6,0,0,0,16,21,7,0,0,0,8,0,65,146,44.891863681081205,-0.5592586138366953,Bordeaux_44.891864_-0.559259,Bordeaux
2,0,3,0,0,0,18,11,1,0,0,0,5,1,44,107,44.891863681081205,-0.5560810103901631,Bordeaux_44.891864_-0.556081,Bordeaux
4,0,1,0,0,0,15,9,0,0,0,0,3,1,32,83,44.891863681081205,-0.5529034069436309,Bordeaux_44.891864_-0.552903,Bordeaux
8,0,5,0,0,0,11,5,0,0,0,0,2,1,7,52,44.891863681081205,-0.5497258034970988,Bordeaux_44.891864_-0.549726,Bordeaux
8,0,5,0,0,0,9,3,0,0,0,1,0,1,5,42,44.891863681081205,-0.5465482000505666,Bordeaux_44.891864_-0.546548,Bordeaux
8,0,5,0,0,0,3,2,0,0,0,1,0,1,4,28,44.891863681081205,-0.5433705966040344,Bordeaux_44.891864_-0.543371,Bordeaux
5,0,4,0,0,0,0,1,0,0,0,1,0,0,0,11,44.891863681081205,-0.5401929931575022,Bordeaux_44.891864_-0.540193,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,44.891863681081205,-0.5370153897109701,Bordeaux_44.891864_-0.537015,Bordeaux
0,0,0,0,0,0,3,1,0,0,0,0,1,0,18,35,44.89411593333346,-0.5783242345158883,Bordeaux_44.894116_-0.578324,Bordeaux
0,0,0,0,0,0,3,2,0,0,0,0,1,0,20,39,44.89411593333346,-0.5751466310693562,Bordeaux_44.894116_-0.575147,Bordeaux
0,0,0,0,0,0,5,5,3,0,0,0,1,0,58,96,44.89411593333346,-0.571969027622824,Bordeaux_44.894116_-0.571969,Bordeaux
0,0,3,0,0,0,7,11,7,0,0,0,1,0,67,124,44.89411593333346,-0.5687914241762918,Bordeaux_44.894116_-0.568791,Bordeaux
1,0,4,0,0,0,11,12,7,0,0,0,3,0,79,151,44.89411593333346,-0.5656138207297596,Bordeaux_44.894116_-0.565614,Bordeaux
1,0,4,0,0,0,13,15,7,0,0,0,2,0,99,171,44.89411593333346,-0.5624362172832275,Bordeaux_44.894116_-0.562436,Bordeaux
1,0,4,0,0,0,12,13,5,0,0,0,4,0,83,141,44.89411593333346,-0.5592586138366953,Bordeaux_44.894116_-0.559259,Bordeaux
2,0,1,0,0,0,16,10,1,0,0,0,4,1,60,116,44.89411593333346,-0.5560810103901631,Bordeaux_44.894116_-0.556081,Bordeaux
3,0,0,0,0,0,14,8,0,0,0,0,2,1,51,96,44.89411593333346,-0.5529034069436309,Bordeaux_44.894116_-0.552903,Bordeaux
4,0,0,0,0,0,10,6,0,0,0,0,2,1,24,58,44.89411593333346,-0.5497258034970988,Bordeaux_44.894116_-0.549726,Bordeaux
4,0,0,0,0,0,8,3,0,0,0,1,0,1,3,28,44.89411593333346,-0.5465482000505666,Bordeaux_44.894116_-0.546548,Bordeaux
4,0,0,0,0,0,2,2,0,0,0,1,0,1,2,14,44.89411593333346,-0.5433705966040344,Bordeaux_44.894116_-0.543371,Bordeaux
2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,44.89411593333346,-0.5401929931575022,Bordeaux_44.894116_-0.540193,Bordeaux
0,0,0,0,0,0,4,1,0,0,0,0,1,0,18,40,44.896368185585715,-0.5783242345158883,Bordeaux_44.896368_-0.578324,Bordeaux
0,0,0,0,0,0,4,2,0,0,0,0,1,0,26,63,44.896368185585715,-0.5751466310693562,Bordeaux_44.896368_-0.575147,Bordeaux
0,0,0,0,0,0,5,3,0,0,0,0,1,0,62,117,44.896368185585715,-0.571969027622824,Bordeaux_44.896368_-0.571969,Bordeaux
0,0,0,0,0,0,7,7,0,0,0,0,1,0,65,129,44.896368185585715,-0.5687914241762918,Bordeaux_44.896368_-0.568791,Bordeaux
1,0,0,0,0,0,9,8,0,0,0,0,2,0,69,140,44.896368185585715,-0.5656138207297596,Bordeaux_44.896368_-0.565614,Bordeaux
1,0,0,0,0,0,9,10,0,0,0,0,1,0,85,139,44.896368185585715,-0.5624362172832275,Bordeaux_44.896368_-0.562436,Bordeaux
1,0,0,0,0,0,8,10,0,0,0,0,3,0,68,106,44.896368185585715,-0.5592586138366953,Bordeaux_44.896368_-0.559259,Bordeaux
2,0,0,0,0,0,12,9,0,0,0,0,3,1,52,96,44.896368185585715,-0.5560810103901631,Bordeaux_44.896368_-0.556081,Bordeaux
3,0,0,0,0,0,10,7,0,0,0,0,2,1,47,83,44.896368185585715,-0.5529034069436309,Bordeaux_44.896368_-0.552903,Bordeaux
4,0,0,0,0,0,8,6,0,0,0,0,2,1,23,54,44.896368185585715,-0.5497258034970988,Bordeaux_44.896368_-0.549726,Bordeaux
4,0,0,0,0,0,6,3,0,0,0,1,0,1,2,24,44.896368185585715,-0.5465482000505666,Bordeaux_44.896368_-0.546548,Bordeaux
4,0,0,0,0,0,0,2,0,0,0,1,0,1,1,9,44.896368185585715,-0.5433705966040344,Bordeaux_44.896368_-0.543371,Bordeaux
2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,44.896368185585715,-0.5401929931575022,Bordeaux_44.896368_-0.540193,Bordeaux
0,0,0,0,0,0,6,4,0,0,0,0,1,0,36,69,44.89862043783797,-0.5783242345158883,Bordeaux_44.898620_-0.578324,Bordeaux
0,0,0,0,0,0,6,5,0,0,0,0,1,0,44,95,44.89862043783797,-0.5751466310693562,Bordeaux_44.898620_-0.575147,Bordeaux
0,0,0,0,0,0,5,2,0,0,0,0,1,0,60,114,44.89862043783797,-0.571969027622824,Bordeaux_44.898620_-0.571969,Bordeaux
0,0,0,0,0,0,6,5,0,2,0,0,1,0,63,126,44.89862043783797,-0.5687914241762918,Bordeaux_44.898620_-0.568791,Bordeaux
1,0,0,0,0,0,8,6,0,2,0,0,1,0,70,138,44.89862043783797,-0.5656138207297596,Bordeaux_44.898620_-0.565614,Bordeaux
1,0,0,0,0,0,6,8,0,2,0,0,0,0,88,135,44.89862043783797,-0.5624362172832275,Bordeaux_44.898620_-0.562436,Bordeaux
1,0,0,0,0,0,5,9,0,2,0,0,2,0,82,115,44.89862043783797,-0.5592586138366953,Bordeaux_44.898620_-0.559259,Bordeaux
2,0,0,0,0,0,8,8,0,0,0,0,2,1,65,99,44.89862043783797,-0.5560810103901631,Bordeaux_44.898620_-0.556081,Bordeaux
2,0,0,0,0,0,6,6,0,0,0,0,2,1,51,77,44.89862043783797,-0.5529034069436309,Bordeaux_44.898620_-0.552903,Bordeaux
3,0,0,0,0,0,6,5,0,0,0,0,2,1,23,47,44.89862043783797,-0.5497258034970988,Bordeaux_44.898620_-0.549726,Bordeaux
3,0,0,0,0,0,4,2,0,0,0,1,0,1,2,18,44.89862043783797,-0.5465482000505666,Bordeaux_44.898620_-0.546548,Bordeaux
3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,7,44.89862043783797,-0.5433705966040344,Bordeaux_44.898620_-0.543371,Bordeaux
2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,44.89862043783797,-0.5401929931575022,Bordeaux_44.898620_-0.540193,Bordeaux
0,0,0,0,0,0,6,4,0,0,0,0,1,0,44,77,44.900872690090225,-0.5783242345158883,Bordeaux_44.900873_-0.578324,Bordeaux
0,0,0,0,0,0,6,5,0,0,0,0,0,0,55,105,44.900872690090225,-0.5751466310693562,Bordeaux_44.900873_-0.575147,Bordeaux
0,0,0,0,0,0,2,2,0,0,0,0,0,0,64,112,44.900872690090225,-0.571969027622824,Bordeaux_44.900873_-0.571969,Bordeaux
0,0,0,0,0,0,2,5,0,2,0,0,0,0,66,121,44.900872690090225,-0.5687914241762918,Bordeaux_44.900873_-0.568791,Bordeaux
0,0,0,0,0,0,2,6,0,2,0,0,0,0,70,130,44.900872690090225,-0.5656138207297596,Bordeaux_44.900873_-0.565614,Bordeaux
0,0,0,0,0,0,0,8,0,2,0,0,0,0,75,115,44.900872690090225,-0.5624362172832275,Bordeaux_44.900873_-0.562436,Bordeaux
0,0,0,0,0,0,0,9,0,2,0,0,0,0,72,97,44.900872690090225,-0.5592586138366953,Bordeaux_44.900873_-0.559259,Bordeaux
0,0,0,0,0,0,0,8,0,0,0,0,0,0,53,71,44.900872690090225,-0.5560810103901631,Bordeaux_44.900873_-0.556081,Bordeaux
0,0,0,0,0,0,0,6,0,0,0,0,0,0,37,45,44.900872690090225,-0.5529034069436309,Bordeaux_44.900873_-0.552903,Bordeaux
0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,24,44.900872690090225,-0.5497258034970988,Bordeaux_44.900873_-0.549726,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,44.900872690090225,-0.5465482000505666,Bordeaux_44.900873_-0.546548,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44.900872690090225,-0.5433705966040344,Bordeaux_44.900873_-0.543371,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44.900872690090225,-0.5401929931575022,Bordeaux_44.900873_-0.540193,Bordeaux
0,0,0,0,0,0,5,4,0,0,0,0,0,0,41,65,44.90312494234248,-0.5783242345158883,Bordeaux_44.903125_-0.578324,Bordeaux
0,0,0,0,0,0,5,5,0,0,0,0,0,0,53,101,44.90312494234248,-0.5751466310693562,Bordeaux_44.903125_-0.575147,Bordeaux
0,0,0,0,0,0,0,2,0,0,0,0,0,0,48,93,44.90312494234248,-0.571969027622824,Bordeaux_44.903125_-0.571969,Bordeaux
0,0,0,0,0,0,0,5,0,2,0,0,0,0,50,101,44.90312494234248,-0.5687914241762918,Bordeaux_44.903125_-0.568791,Bordeaux
0,0,0,0,0,0,0,5,0,2,0,0,0,0,56,111,44.90312494234248,-0.5656138207297596,Bordeaux_44.903125_-0.565614,Bordeaux
0,0,0,0,0,0,0,4,0,2,0,0,0,0,52,88,44.90312494234248,-0.5624362172832275,Bordeaux_44.903125_-0.562436,Bordeaux
0,0,0,0,0,0,0,3,0,2,0,0,0,0,43,61,44.90312494234248,-0.5592586138366953,Bordeaux_44.903125_-0.559259,Bordeaux
0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,39,44.90312494234248,-0.5560810103901631,Bordeaux_44.903125_-0.556081,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,15,44.90312494234248,-0.5529034069436309,Bordeaux_44.903125_-0.552903,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,44.90312494234248,-0.5497258034970988,Bordeaux_44.903125_-0.549726,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,44.90312494234248,-0.5465482000505666,Bordeaux_44.903125_-0.546548,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.90312494234248,-0.5433705966040344,Bordeaux_44.903125_-0.543371,Bordeaux
0,0,0,0,0,0,4,4,0,0,0,0,0,0,43,64,44.905377194594735,-0.5783242345158883,Bordeaux_44.905377_-0.578324,Bordeaux
0,0,0,0,0,0,4,6,0,0,0,0,0,0,48,78,44.905377194594735,-0.5751466310693562,Bordeaux_44.905377_-0.575147,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,38,60,44.905377194594735,-0.571969027622824,Bordeaux_44.905377_-0.571969,Bordeaux
0,0,0,0,0,0,0,3,0,2,0,0,0,0,37,61,44.905377194594735,-0.5687914241762918,Bordeaux_44.905377_-0.568791,Bordeaux
0,0,0,0,0,0,0,3,0,2,0,0,0,0,45,73,44.905377194594735,-0.5656138207297596,Bordeaux_44.905377_-0.565614,Bordeaux
0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,68,44.905377194594735,-0.5624362172832275,Bordeaux_44.905377_-0.562436,Bordeaux
0,0,0,0,0,0,0,0,0,2,0,0,0,0,41,54,44.905377194594735,-0.5592586138366953,Bordeaux_44.905377_-0.559259,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,44.905377194594735,-0.5560810103901631,Bordeaux_44.905377_-0.556081,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,44.905377194594735,-0.5529034069436309,Bordeaux_44.905377_-0.552903,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.905377194594735,-0.5497258034970988,Bordeaux_44.905377_-0.549726,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.905377194594735,-0.5465482000505666,Bordeaux_44.905377_-0.546548,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.905377194594735,-0.5433705966040344,Bordeaux_44.905377_-0.543371,Bordeaux
0,0,0,0,0,0,4,1,0,0,0,0,0,0,31,44,44.90762944684699,-0.5783242345158883,Bordeaux_44.907629_-0.578324,Bordeaux
0,0,0,0,0,0,4,3,0,0,0,0,0,0,37,55,44.90762944684699,-0.5751466310693562,Bordeaux_44.907629_-0.575147,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,41,44.90762944684699,-0.571969027622824,Bordeaux_44.907629_-0.571969,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,38,44.90762944684699,-0.5687914241762918,Bordeaux_44.907629_-0.568791,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,49,44.90762944684699,-0.5656138207297596,Bordeaux_44.907629_-0.565614,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,43,44.90762944684699,-0.5624362172832275,Bordeaux_44.907629_-0.562436,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,44.90762944684699,-0.5592586138366953,Bordeaux_44.907629_-0.559259,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,44.90762944684699,-0.5560810103901631,Bordeaux_44.907629_-0.556081,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,44.90762944684699,-0.5529034069436309,Bordeaux_44.907629_-0.552903,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.90762944684699,-0.5497258034970988,Bordeaux_44.907629_-0.549726,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.90762944684699,-0.5465482000505666,Bordeaux_44.907629_-0.546548,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.90762944684699,-0.5433705966040344,Bordeaux_44.907629_-0.543371,Bordeaux
0,0,0,0,0,0,4,3,0,0,0,0,0,0,19,34,44.909881699099245,-0.5751466310693562,Bordeaux_44.909882_-0.575147,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,15,44.909881699099245,-0.571969027622824,Bordeaux_44.909882_-0.571969,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,17,44.909881699099245,-0.5687914241762918,Bordeaux_44.909882_-0.568791,Bordeaux
0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,21,44.909881699099245,-0.5656138207297596,Bordeaux_44.909882_-0.565614,Bordeaux
0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,19,44.909881699099245,-0.5624362172832275,Bordeaux_44.909882_-0.562436,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,44.909881699099245,-0.5592586138366953,Bordeaux_44.909882_-0.559259,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,44.909881699099245,-0.5560810103901631,Bordeaux_44.909882_-0.556081,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,44.909881699099245,-0.5529034069436309,Bordeaux_44.909882_-0.552903,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.909881699099245,-0.5497258034970988,Bordeaux_44.909882_-0.549726,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.909881699099245,-0.5465482000505666,Bordeaux_44.909882_-0.546548,Bordeaux
0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,44.9121339513515,-0.571969027622824,Bordeaux_44.912134_-0.571969,Bordeaux
0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,44.9121339513515,-0.5687914241762918,Bordeaux_44.912134_-0.568791,Bordeaux
0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,8,44.9121339513515,-0.5656138207297596,Bordeaux_44.912134_-0.565614,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,44.9121339513515,-0.5624362172832275,Bordeaux_44.912134_-0.562436,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,44.9121339513515,-0.5592586138366953,Bordeaux_44.912134_-0.559259,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,44.9121339513515,-0.5560810103901631,Bordeaux_44.912134_-0.556081,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,44.9121339513515,-0.5529034069436309,Bordeaux_44.912134_-0.552903,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9121339513515,-0.5497258034970988,Bordeaux_44.912134_-0.549726,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9121339513515,-0.5465482000505666,Bordeaux_44.912134_-0.546548,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.914386203603755,-0.5529034069436309,Bordeaux_44.914386_-0.552903,Bordeaux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.914386203603755,-0.5497258034970988,Bordeaux_44.914386_-0.549726,Bordeaux
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,44.914386203603755,-0.5465482000505666,Bordeaux_44.914386_-0.546548,Bordeaux
