shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,48.503196961261295,7.7766319950215035,Strasbourg_48.503197_7.776632,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,48.503196961261295,7.780035644830023,Strasbourg_48.503197_7.780036,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48.503196961261295,7.7834392946385424,Strasbourg_48.503197_7.783439,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.503196961261295,7.786842944447062,Strasbourg_48.503197_7.786843,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.503196961261295,7.790246594255581,Strasbourg_48.503197_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.503196961261295,7.793650244064101,Strasbourg_48.503197_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.50544921351355,7.759613745978906,Strasbourg_48.505449_7.759614,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,48.50544921351355,7.763017395787426,Strasbourg_48.505449_7.763017,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,48.50544921351355,7.766421045595945,Strasbourg_48.505449_7.766421,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,48.50544921351355,7.7698246954044645,Strasbourg_48.505449_7.769825,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,48.50544921351355,7.773228345212984,Strasbourg_48.505449_7.773228,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,48.50544921351355,7.7766319950215035,Strasbourg_48.505449_7.776632,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48.50544921351355,7.780035644830023,Strasbourg_48.505449_7.780036,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,48.50544921351355,7.7834392946385424,Strasbourg_48.505449_7.783439,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50544921351355,7.786842944447062,Strasbourg_48.505449_7.786843,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50544921351355,7.790246594255581,Strasbourg_48.505449_7.790247,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50544921351355,7.793650244064101,Strasbourg_48.505449_7.793650,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.50544921351355,7.79705389387262,Strasbourg_48.505449_7.797054,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.507701465765805,7.756210096170387,Strasbourg_48.507701_7.756210,Strasbourg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.507701465765805,7.759613745978906,Strasbourg_48.507701_7.759614,Strasbourg
