point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Bordeaux_44.864837_-0.568791,Bordeaux,44.86483665405415,-0.5687914241762918,13,0,4,1,1,0,16,16,89,1,0,0,2,7,7,223,7.81,1.0,13.84,43.96
Bordeaux_44.864837_-0.565614,Bordeaux,44.86483665405415,-0.5656138207297596,13,0,10,2,1,0,16,13,82,0,0,0,1,5,8,238,5.96,1.0,12.84,43.83
Bordeaux_44.864837_-0.562436,Bordeaux,44.86483665405415,-0.5624362172832275,21,0,19,4,2,0,16,15,90,1,0,1,2,9,7,260,11.84,1.0,13.63,44.66
Bordeaux_44.864837_-0.559259,Bordeaux,44.86483665405415,-0.5592586138366953,24,0,26,4,1,0,16,9,119,1,0,2,3,14,8,307,15.31,1.0,13.16,45.32
Bordeaux_44.864837_-0.556081,Bordeaux,44.86483665405415,-0.5560810103901631,40,0,39,4,1,0,12,8,122,3,1,3,3,17,7,332,17.27,1.36,11.35,45.7
Bordeaux_44.864837_-0.552903,Bordeaux,44.86483665405415,-0.5529034069436309,38,0,34,3,2,0,9,11,106,3,1,3,4,15,5,285,18.99,1.29,10.28,45.01
Bordeaux_44.864837_-0.549726,Bordeaux,44.86483665405415,-0.5497258034970988,27,0,25,0,1,0,4,10,86,2,1,2,3,9,5,214,12.19,1.0,7.23,43.51
Bordeaux_44.864837_-0.546548,Bordeaux,44.86483665405415,-0.5465482000505666,19,0,18,0,1,0,1,8,48,2,1,1,2,5,2,136,8.31,1.0,4.13,41.94
Bordeaux_44.864837_-0.543371,Bordeaux,44.86483665405415,-0.5433705966040344,1,0,1,0,1,0,6,5,37,0,0,1,3,0,2,76,8.25,1.0,5.07,40.83
Bordeaux_44.864837_-0.540193,Bordeaux,44.86483665405415,-0.5401929931575022,1,0,0,0,0,0,5,15,36,0,0,0,3,0,2,78,7.5,1.0,7.12,41.22
Bordeaux_44.867089_-0.632343,Bordeaux,44.8670889063064,-0.6323434931069353,9,0,0,0,1,0,10,21,50,0,0,0,3,3,4,209,8.61,1.0,11.2,42.65
Bordeaux_44.867089_-0.629166,Bordeaux,44.8670889063064,-0.6291658896604031,9,0,0,0,1,0,5,14,39,0,0,0,3,2,11,178,8.43,1.0,6.97,42.3
Bordeaux_44.867089_-0.625988,Bordeaux,44.8670889063064,-0.6259882862138709,0,0,0,0,0,0,7,2,24,0,0,0,4,0,17,148,10.0,1.0,4.27,41.87
Bordeaux_44.867089_-0.575147,Bordeaux,44.8670889063064,-0.5751466310693562,5,0,10,2,0,0,20,11,90,2,0,0,4,14,7,214,14.63,1.0,14.29,44.58
Bordeaux_44.867089_-0.571969,Bordeaux,44.8670889063064,-0.571969027622824,9,0,5,1,1,0,20,16,106,1,0,0,3,13,8,230,11.45,1.0,16.11,44.92
Bordeaux_44.867089_-0.568791,Bordeaux,44.8670889063064,-0.5687914241762918,14,0,5,1,1,0,16,16,88,1,0,0,1,5,3,197,5.05,1.0,13.81,43.5
Bordeaux_44.867089_-0.565614,Bordeaux,44.8670889063064,-0.5656138207297596,13,0,12,2,1,0,16,17,102,0,0,1,1,6,3,242,6.39,1.0,14.56,43.89
Bordeaux_44.867089_-0.562436,Bordeaux,44.8670889063064,-0.5624362172832275,18,0,21,3,2,0,17,18,109,1,0,1,2,11,4,273,11.78,1.0,15.47,44.92
Bordeaux_44.867089_-0.559259,Bordeaux,44.8670889063064,-0.5592586138366953,14,0,24,3,1,0,14,12,98,1,0,2,2,14,6,256,12.06,1.0,12.33,44.68
Bordeaux_44.867089_-0.556081,Bordeaux,44.8670889063064,-0.5560810103901631,27,0,33,3,1,0,11,9,89,3,1,3,2,16,6,259,13.5,1.0,10.01,44.94
Bordeaux_44.867089_-0.552903,Bordeaux,44.8670889063064,-0.5529034069436309,27,0,28,2,2,0,9,10,72,3,1,3,2,12,4,214,12.38,1.0,8.82,44.07
Bordeaux_44.867089_-0.549726,Bordeaux,44.8670889063064,-0.5497258034970988,22,0,20,0,1,0,4,8,52,2,1,2,1,7,4,151,6.42,1.0,5.52,42.67
Bordeaux_44.867089_-0.546548,Bordeaux,44.8670889063064,-0.5465482000505666,21,0,17,0,1,0,4,6,36,2,1,1,1,6,2,121,5.9,1.0,4.45,42.11
Bordeaux_44.867089_-0.543371,Bordeaux,44.8670889063064,-0.5433705966040344,3,0,3,0,1,0,7,4,39,0,0,0,3,1,2,85,8.51,1.0,5.31,41.06
Bordeaux_44.867089_-0.540193,Bordeaux,44.8670889063064,-0.5401929931575022,2,0,1,0,0,0,5,14,44,0,0,0,3,1,2,90,7.76,1.0,7.15,41.36
Bordeaux_44.867089_-0.537015,Bordeaux,44.8670889063064,-0.5370153897109701,1,0,0,0,0,0,8,16,54,0,0,0,4,0,4,141,10.0,1.0,9.26,41.81
Bordeaux_44.869341_-0.629166,Bordeaux,44.869341158558655,-0.6291658896604031,9,0,1,0,1,0,11,17,62,0,0,0,2,3,6,201,6.19,1.0,11.04,42.81
Bordeaux_44.869341_-0.575147,Bordeaux,44.869341158558655,-0.5751466310693562,10,0,7,3,1,0,23,16,93,0,0,0,3,16,7,232,13.22,1.0,16.9,45.32
Bordeaux_44.869341_-0.571969,Bordeaux,44.869341158558655,-0.571969027622824,9,0,6,2,1,0,21,15,119,0,0,0,2,15,7,245,9.88,1.0,16.74,45.16
Bordeaux_44.869341_-0.568791,Bordeaux,44.869341158558655,-0.5687914241762918,25,0,6,2,1,0,13,16,105,0,0,0,0,7,4,214,3.48,1.0,13.16,43.92
Bordeaux_44.869341_-0.565614,Bordeaux,44.869341158558655,-0.5656138207297596,24,0,12,2,1,0,11,15,101,0,0,1,0,7,3,227,4.07,1.0,11.94,43.72
Bordeaux_44.869341_-0.562436,Bordeaux,44.869341158558655,-0.5624362172832275,21,0,14,1,0,0,10,10,99,1,0,1,0,5,3,208,2.81,1.0,10.2,43.18
Bordeaux_44.869341_-0.559259,Bordeaux,44.869341158558655,-0.5592586138366953,21,0,15,1,0,0,10,6,84,1,0,2,0,7,5,196,3.33,1.0,8.66,43.23
Bordeaux_44.869341_-0.556081,Bordeaux,44.869341158558655,-0.5560810103901631,8,0,15,1,0,0,9,4,68,1,0,2,1,8,5,168,6.0,1.0,7.18,42.69
Bordeaux_44.869341_-0.552903,Bordeaux,44.869341158558655,-0.5529034069436309,8,0,12,0,1,0,7,3,57,1,0,2,1,4,4,134,5.05,1.0,5.7,41.91
Bordeaux_44.869341_-0.549726,Bordeaux,44.869341158558655,-0.5497258034970988,9,0,11,1,1,0,4,4,46,0,0,1,3,5,4,116,10.55,1.0,4.31,41.71
Bordeaux_44.869341_-0.546548,Bordeaux,44.869341158558655,-0.5465482000505666,9,0,10,1,1,0,4,4,36,0,0,0,3,5,2,101,10.38,1.0,3.95,41.45
Bordeaux_44.869341_-0.543371,Bordeaux,44.869341158558655,-0.5433705966040344,6,0,5,1,1,0,8,3,32,0,0,0,5,1,2,86,14.26,1.0,5.22,41.17
Bordeaux_44.871593_-0.575147,Bordeaux,44.87159341081091,-0.5751466310693562,10,0,3,1,1,0,26,34,118,0,0,0,5,16,20,301,16.72,1.0,23.54,47.63
Bordeaux_44.871593_-0.571969,Bordeaux,44.87159341081091,-0.571969027622824,9,0,2,1,1,0,22,26,149,0,0,0,4,9,15,299,12.91,1.0,20.98,46.07
Bordeaux_44.871593_-0.568791,Bordeaux,44.87159341081091,-0.5687914241762918,29,0,5,1,1,0,13,26,138,0,0,0,2,6,7,275,7.64,1.0,16.84,44.9
Bordeaux_44.871593_-0.565614,Bordeaux,44.87159341081091,-0.5656138207297596,32,0,8,0,1,0,8,20,113,0,0,1,2,5,4,235,7.22,1.08,12.36,43.79
Bordeaux_44.871593_-0.562436,Bordeaux,44.87159341081091,-0.5624362172832275,32,0,8,0,0,0,7,12,88,0,0,1,0,3,1,183,1.28,1.08,9.06,42.71
Bordeaux_44.871593_-0.559259,Bordeaux,44.87159341081091,-0.5592586138366953,32,0,10,0,0,0,10,8,75,0,0,2,0,5,2,178,1.89,1.08,8.84,42.97
Bordeaux_44.871593_-0.556081,Bordeaux,44.87159341081091,-0.5560810103901631,15,0,11,0,0,0,12,6,55,0,0,2,1,4,3,144,4.3,1.0,8.46,42.53
Bordeaux_44.871593_-0.552903,Bordeaux,44.87159341081091,-0.5529034069436309,12,0,10,0,0,0,13,4,57,0,0,2,1,2,3,133,3.86,1.0,8.45,42.26
Bordeaux_44.871593_-0.549726,Bordeaux,44.87159341081091,-0.5497258034970988,12,0,11,1,2,0,12,4,60,0,0,1,4,4,3,144,13.46,1.0,8.14,42.39
Bordeaux_44.871593_-0.546548,Bordeaux,44.87159341081091,-0.5465482000505666,11,0,9,1,2,0,9,4,37,0,0,0,4,5,2,111,13.38,1.0,6.07,41.9
Bordeaux_44.871593_-0.543371,Bordeaux,44.87159341081091,-0.5433705966040344,8,0,4,1,2,0,9,4,34,0,0,0,6,3,2,94,17.61,1.0,5.96,41.51
Bordeaux_44.873846_-0.575147,Bordeaux,44.873845663063165,-0.5751466310693562,14,0,3,1,1,0,24,40,191,1,0,0,5,15,27,401,16.63,1.0,26.81,48.89
Bordeaux_44.873846_-0.571969,Bordeaux,44.873845663063165,-0.571969027622824,16,1,2,1,1,0,22,29,228,0,0,0,5,6,21,406,14.88,2.38,24.55,46.66
Bordeaux_44.873846_-0.568791,Bordeaux,44.873845663063165,-0.5687914241762918,35,1,3,1,1,0,16,26,207,0,0,0,4,3,14,370,11.94,3.03,20.55,45.27
Bordeaux_44.873846_-0.565614,Bordeaux,44.873845663063165,-0.5656138207297596,45,1,6,0,1,0,11,24,137,0,0,1,2,3,5,266,6.7,3.37,15.47,43.69
Bordeaux_44.873846_-0.562436,Bordeaux,44.873845663063165,-0.5624362172832275,40,1,8,0,0,0,8,15,88,0,0,1,0,2,1,181,1.11,3.2,10.22,42.22
Bordeaux_44.873846_-0.559259,Bordeaux,44.873845663063165,-0.5592586138366953,39,0,9,0,0,0,9,13,55,0,0,1,0,4,1,150,1.54,1.32,8.96,42.88
Bordeaux_44.873846_-0.556081,Bordeaux,44.873845663063165,-0.5560810103901631,20,0,9,0,0,0,11,11,48,0,0,1,1,4,1,137,4.04,1.0,9.05,42.55
Bordeaux_44.873846_-0.552903,Bordeaux,44.873845663063165,-0.5529034069436309,11,0,7,0,0,0,14,6,51,0,0,1,1,2,1,130,3.53,1.0,9.15,42.13
Bordeaux_44.873846_-0.549726,Bordeaux,44.873845663063165,-0.5497258034970988,12,0,7,1,2,0,15,5,63,0,0,0,4,4,1,157,13.04,1.0,9.75,42.44
Bordeaux_44.873846_-0.546548,Bordeaux,44.873845663063165,-0.5465482000505666,10,0,6,1,2,0,12,5,44,0,0,0,4,5,1,135,13.13,1.0,7.82,42.06
Bordeaux_44.873846_-0.543371,Bordeaux,44.873845663063165,-0.5433705966040344,9,0,5,1,2,0,10,5,40,0,0,0,5,3,1,113,15.19,1.0,6.84,41.65
Bordeaux_44.873846_-0.540193,Bordeaux,44.873845663063165,-0.5401929931575022,5,0,4,2,2,0,8,3,53,0,0,0,4,4,2,119,13.36,1.0,5.97,41.52
Bordeaux_44.876098_-0.575147,Bordeaux,44.87609791531542,-0.5751466310693562,27,0,12,1,2,0,26,37,233,1,0,0,6,14,32,471,20.3,1.0,28.39,50.09
Bordeaux_44.876098_-0.571969,Bordeaux,44.87609791531542,-0.571969027622824,45,3,20,1,2,0,27,26,262,0,0,0,6,5,26,499,19.31,7.05,27.1,46.81
Bordeaux_44.876098_-0.568791,Bordeaux,44.87609791531542,-0.5687914241762918,94,5,20,1,2,0,21,24,244,0,0,0,5,4,20,502,16.63,12.4,23.45,44.58
Bordeaux_44.876098_-0.565614,Bordeaux,44.87609791531542,-0.5656138207297596,111,5,23,0,2,0,14,21,144,0,0,1,3,1,6,362,10.86,12.97,16.22,41.99
Bordeaux_44.876098_-0.562436,Bordeaux,44.87609791531542,-0.5624362172832275,94,5,17,0,0,0,9,15,74,0,0,1,0,0,2,229,1.52,12.4,10.14,40.01
Bordeaux_44.876098_-0.559259,Bordeaux,44.87609791531542,-0.5592586138366953,84,3,9,0,0,0,7,14,42,0,0,1,0,1,2,173,1.02,8.37,7.91,40.81
Bordeaux_44.876098_-0.556081,Bordeaux,44.87609791531542,-0.5560810103901631,29,0,10,0,0,0,12,11,44,0,0,1,0,1,2,141,1.1,1.0,9.32,42.69
Bordeaux_44.876098_-0.552903,Bordeaux,44.87609791531542,-0.5529034069436309,11,0,6,0,0,0,16,7,52,0,0,1,0,2,2,131,0.94,1.0,10.27,42.41
Bordeaux_44.876098_-0.549726,Bordeaux,44.87609791531542,-0.5497258034970988,12,0,5,1,2,0,20,6,71,0,0,0,4,3,2,174,12.69,1.0,12.37,42.92
Bordeaux_44.876098_-0.546548,Bordeaux,44.87609791531542,-0.5465482000505666,10,0,4,1,2,0,17,6,58,0,0,0,4,4,1,158,12.78,1.0,10.65,42.5
Bordeaux_44.876098_-0.543371,Bordeaux,44.87609791531542,-0.5433705966040344,8,0,3,1,2,0,14,6,53,0,0,0,4,3,1,128,12.52,1.0,9.22,42.05
Bordeaux_44.876098_-0.540193,Bordeaux,44.87609791531542,-0.5401929931575022,4,0,3,2,2,0,11,4,56,0,0,0,5,3,2,128,15.6,1.0,7.58,41.71
Bordeaux_44.878350_-0.575147,Bordeaux,44.87835016756768,-0.5751466310693562,18,0,13,0,1,0,19,26,239,1,0,0,5,11,39,437,16.19,1.0,22.94,49.13
Bordeaux_44.878350_-0.571969,Bordeaux,44.87835016756768,-0.571969027622824,39,3,21,0,2,0,22,19,271,0,0,0,5,3,34,481,15.96,6.85,23.58,46.56
Bordeaux_44.878350_-0.568791,Bordeaux,44.87835016756768,-0.5687914241762918,96,6,24,0,2,0,20,20,262,0,0,0,5,2,28,515,16.04,14.31,22.68,44.31
Bordeaux_44.878350_-0.565614,Bordeaux,44.87835016756768,-0.5656138207297596,114,6,27,0,2,0,17,20,164,0,0,0,3,0,14,391,10.94,14.92,17.93,42.31
Bordeaux_44.878350_-0.562436,Bordeaux,44.87835016756768,-0.5624362172832275,101,6,19,0,1,0,11,17,73,0,0,0,0,0,3,239,2.18,14.48,11.44,39.75
Bordeaux_44.878350_-0.559259,Bordeaux,44.87835016756768,-0.5592586138366953,91,4,11,0,1,0,7,15,42,0,0,0,0,0,2,177,1.51,10.45,8.16,40.17
Bordeaux_44.878350_-0.556081,Bordeaux,44.87835016756768,-0.5560810103901631,26,0,9,0,0,0,12,11,41,0,0,0,0,0,3,131,0.76,1.0,9.21,42.57
Bordeaux_44.878350_-0.552903,Bordeaux,44.87835016756768,-0.5529034069436309,9,0,4,0,0,0,17,9,45,0,0,0,0,1,3,126,0.51,1.0,10.94,42.45
Bordeaux_44.878350_-0.549726,Bordeaux,44.87835016756768,-0.5497258034970988,10,0,3,0,2,0,22,7,71,0,0,0,4,3,3,178,11.94,1.0,13.45,43.12
Bordeaux_44.878350_-0.546548,Bordeaux,44.87835016756768,-0.5465482000505666,8,0,2,0,2,0,19,8,57,0,0,0,4,6,2,165,12.38,1.0,11.95,42.91
Bordeaux_44.878350_-0.543371,Bordeaux,44.87835016756768,-0.5433705966040344,6,0,1,0,2,0,12,7,45,0,0,0,5,6,1,122,14.8,1.0,8.36,42.03
Bordeaux_44.878350_-0.540193,Bordeaux,44.87835016756768,-0.5401929931575022,4,0,3,1,2,0,9,4,46,0,0,0,6,6,2,118,18.05,1.0,6.39,41.72
Bordeaux_44.880602_-0.575147,Bordeaux,44.88060241981993,-0.5751466310693562,17,0,12,0,1,0,14,8,199,1,0,0,5,4,26,339,14.88,1.0,14.93,45.81
Bordeaux_44.880602_-0.571969,Bordeaux,44.88060241981993,-0.571969027622824,43,3,21,0,2,0,20,8,228,0,0,0,5,3,24,409,15.96,6.98,18.47,44.75
Bordeaux_44.880602_-0.568791,Bordeaux,44.88060241981993,-0.5687914241762918,97,6,25,0,2,0,23,11,239,0,0,0,5,3,24,480,16.3,14.34,20.86,43.74
Bordeaux_44.880602_-0.565614,Bordeaux,44.88060241981993,-0.5656138207297596,112,6,28,0,2,0,20,17,161,0,0,0,3,2,12,387,11.37,14.85,18.33,42.4
Bordeaux_44.880602_-0.562436,Bordeaux,44.88060241981993,-0.5624362172832275,98,6,20,0,1,0,13,18,71,0,0,0,0,2,3,239,2.62,14.37,12.45,40.11
Bordeaux_44.880602_-0.559259,Bordeaux,44.88060241981993,-0.5592586138366953,84,4,11,0,1,0,5,16,39,0,0,0,0,1,3,164,1.68,10.22,7.47,40.12
Bordeaux_44.880602_-0.556081,Bordeaux,44.88060241981993,-0.5560810103901631,21,0,8,0,0,0,8,10,28,0,0,0,0,1,3,102,0.85,1.0,6.83,42.02
Bordeaux_44.880602_-0.552903,Bordeaux,44.88060241981993,-0.5529034069436309,6,0,3,0,0,0,12,8,32,0,0,0,0,2,3,100,0.6,1.0,8.14,41.87
Bordeaux_44.880602_-0.549726,Bordeaux,44.88060241981993,-0.5497258034970988,5,0,2,0,0,0,15,6,50,0,0,0,1,2,3,127,3.02,1.0,9.53,42.1
Bordeaux_44.880602_-0.546548,Bordeaux,44.88060241981993,-0.5465482000505666,5,0,2,0,0,0,15,9,47,0,0,0,2,4,2,136,5.87,1.0,10.18,42.31
Bordeaux_44.880602_-0.543371,Bordeaux,44.88060241981993,-0.5433705966040344,3,0,1,0,0,0,8,9,33,0,0,0,3,4,1,94,8.29,1.0,6.76,41.47
Bordeaux_44.880602_-0.540193,Bordeaux,44.88060241981993,-0.5401929931575022,2,0,3,1,0,0,5,6,33,0,0,0,4,4,2,84,11.54,1.0,4.76,41.18
Bordeaux_44.880602_-0.537015,Bordeaux,44.88060241981993,-0.5370153897109701,3,0,3,1,2,0,4,8,29,0,0,0,5,4,3,91,15.2,1.0,4.7,41.27
Bordeaux_44.882855_-0.575147,Bordeaux,44.882854672072185,-0.5751466310693562,13,0,11,0,1,0,8,5,121,0,0,0,4,2,21,205,11.86,1.0,8.9,43.9
Bordeaux_44.882855_-0.571969,Bordeaux,44.882854672072185,-0.571969027622824,36,2,20,0,2,0,14,9,153,0,0,0,4,3,21,286,13.37,4.9,13.54,44.15
Bordeaux_44.882855_-0.568791,Bordeaux,44.882854672072185,-0.5687914241762918,90,5,24,0,2,0,18,15,170,0,0,0,4,4,21,374,13.89,12.26,17.31,43.49
Bordeaux_44.882855_-0.565614,Bordeaux,44.882854672072185,-0.5656138207297596,97,5,25,0,2,0,15,16,132,0,0,0,1,3,11,324,6.3,12.5,14.96,42.21
Bordeaux_44.882855_-0.562436,Bordeaux,44.882854672072185,-0.5624362172832275,87,5,15,0,1,0,10,17,66,2,0,0,0,3,3,214,2.54,12.16,10.77,40.34
Bordeaux_44.882855_-0.559259,Bordeaux,44.882854672072185,-0.5592586138366953,74,4,6,0,1,0,4,13,38,2,0,0,0,2,3,146,1.61,9.88,6.27,39.72
Bordeaux_44.882855_-0.556081,Bordeaux,44.882854672072185,-0.5560810103901631,12,0,4,0,0,0,7,6,24,3,0,0,0,1,3,76,0.77,1.0,5.27,41.39
Bordeaux_44.882855_-0.552903,Bordeaux,44.882854672072185,-0.5529034069436309,4,0,3,0,0,0,12,6,30,3,0,0,0,2,3,90,0.86,1.0,7.57,41.71
Bordeaux_44.882855_-0.549726,Bordeaux,44.882854672072185,-0.5497258034970988,3,0,3,0,0,0,15,6,39,1,0,0,1,2,3,105,3.19,1.0,9.14,41.99
Bordeaux_44.882855_-0.546548,Bordeaux,44.882854672072185,-0.5465482000505666,5,0,3,0,0,0,18,9,40,1,0,0,2,5,2,121,6.21,1.0,11.18,42.62
Bordeaux_44.882855_-0.543371,Bordeaux,44.882854672072185,-0.5433705966040344,3,0,1,0,0,0,11,7,30,0,0,0,3,5,1,85,8.46,1.0,7.4,41.68
Bordeaux_44.882855_-0.540193,Bordeaux,44.882854672072185,-0.5401929931575022,2,0,0,0,0,0,6,5,22,0,0,0,3,4,1,56,8.2,1.0,4.53,40.97
Bordeaux_44.882855_-0.537015,Bordeaux,44.882854672072185,-0.5370153897109701,3,0,0,0,2,0,5,5,26,0,0,0,4,4,3,72,11.86,1.0,4.26,41.11
Bordeaux_44.885107_-0.575147,Bordeaux,44.88510692432444,-0.5751466310693562,4,0,2,0,0,0,4,10,61,0,0,0,0,1,10,101,0.34,1.0,6.34,41.93
Bordeaux_44.885107_-0.571969,Bordeaux,44.88510692432444,-0.571969027622824,9,0,4,0,1,0,9,10,98,2,0,0,0,2,10,163,1.44,1.0,9.75,42.88
Bordeaux_44.885107_-0.568791,Bordeaux,44.88510692432444,-0.5687914241762918,31,1,8,0,1,0,15,20,112,4,0,0,0,6,10,230,2.65,2.89,15.25,44.2
Bordeaux_44.885107_-0.565614,Bordeaux,44.88510692432444,-0.5656138207297596,32,1,10,0,1,0,16,21,115,4,0,0,0,6,10,240,2.81,2.93,16.02,44.42
Bordeaux_44.885107_-0.562436,Bordeaux,44.88510692432444,-0.5624362172832275,34,1,8,0,1,0,13,26,75,6,0,0,0,7,2,189,2.99,2.99,14.59,43.52
Bordeaux_44.885107_-0.559259,Bordeaux,44.88510692432444,-0.5592586138366953,29,1,6,0,1,0,8,22,49,5,0,0,0,6,3,137,2.56,2.83,10.58,42.61
Bordeaux_44.885107_-0.556081,Bordeaux,44.88510692432444,-0.5560810103901631,4,0,4,0,0,0,6,11,33,3,0,0,0,2,3,79,0.94,1.0,6.43,41.5
Bordeaux_44.885107_-0.552903,Bordeaux,44.88510692432444,-0.5529034069436309,4,0,4,0,0,0,8,11,30,3,0,0,0,2,3,86,0.94,1.0,7.15,41.65
Bordeaux_44.885107_-0.549726,Bordeaux,44.88510692432444,-0.5497258034970988,5,0,8,0,0,0,8,7,23,1,0,0,0,1,3,78,0.93,1.0,5.9,41.44
Bordeaux_44.885107_-0.546548,Bordeaux,44.88510692432444,-0.5465482000505666,7,0,8,0,0,0,11,8,22,1,0,0,1,4,2,90,3.96,1.0,7.37,41.95
Bordeaux_44.885107_-0.543371,Bordeaux,44.88510692432444,-0.5433705966040344,6,0,6,0,0,0,7,6,14,0,0,0,1,4,1,63,3.71,1.0,4.92,41.3
Bordeaux_44.885107_-0.540193,Bordeaux,44.88510692432444,-0.5401929931575022,5,0,4,0,0,0,3,4,9,0,0,0,1,4,1,36,3.54,1.0,2.57,40.76
Bordeaux_44.885107_-0.537015,Bordeaux,44.88510692432444,-0.5370153897109701,2,0,0,0,0,0,5,4,14,0,0,0,2,4,2,46,5.7,1.0,3.58,40.87
Bordeaux_44.887359_-0.575147,Bordeaux,44.887359176576695,-0.5751466310693562,4,0,0,0,0,0,4,10,29,0,0,0,0,1,3,60,0.18,1.0,5.2,41.07
Bordeaux_44.887359_-0.571969,Bordeaux,44.887359176576695,-0.571969027622824,6,0,2,0,0,0,7,12,64,4,0,0,0,2,3,118,0.86,1.0,8.2,41.86
Bordeaux_44.887359_-0.568791,Bordeaux,44.887359176576695,-0.5687914241762918,7,0,6,0,0,0,11,23,83,9,0,0,0,6,3,171,2.32,1.0,13.29,43.33
Bordeaux_44.887359_-0.565614,Bordeaux,44.887359176576695,-0.5656138207297596,7,0,9,0,0,0,14,24,102,9,0,0,0,7,3,203,2.74,1.0,15.47,43.93
Bordeaux_44.887359_-0.562436,Bordeaux,44.887359176576695,-0.5624362172832275,8,0,9,0,0,0,13,30,82,11,0,0,0,8,0,183,3.09,1.0,15.84,43.86
Bordeaux_44.887359_-0.559259,Bordeaux,44.887359176576695,-0.5592586138366953,4,0,7,0,0,0,10,24,58,9,0,0,0,7,1,133,2.58,1.0,12.24,42.99
Bordeaux_44.887359_-0.556081,Bordeaux,44.887359176576695,-0.5560810103901631,2,0,5,0,0,0,8,12,35,4,0,0,0,3,1,81,1.28,1.0,7.58,41.62
Bordeaux_44.887359_-0.552903,Bordeaux,44.887359176576695,-0.5529034069436309,3,0,4,0,0,0,10,11,28,3,0,0,0,2,1,81,0.94,1.0,7.92,41.61
Bordeaux_44.887359_-0.549726,Bordeaux,44.887359176576695,-0.5497258034970988,5,0,8,0,0,0,8,6,18,1,0,0,0,0,1,63,0.76,1.0,5.48,41.1
Bordeaux_44.887359_-0.546548,Bordeaux,44.887359176576695,-0.5465482000505666,7,0,8,0,0,0,11,7,14,1,0,0,1,1,1,70,3.43,1.0,6.83,41.51
Bordeaux_44.887359_-0.543371,Bordeaux,44.887359176576695,-0.5433705966040344,6,0,6,0,0,0,9,5,11,0,0,0,1,1,0,56,3.18,1.0,5.39,41.06
Bordeaux_44.887359_-0.540193,Bordeaux,44.887359176576695,-0.5401929931575022,5,0,4,0,0,0,3,4,6,0,0,0,1,1,0,27,3.01,1.0,2.46,40.4
Bordeaux_44.887359_-0.537015,Bordeaux,44.887359176576695,-0.5370153897109701,2,0,0,0,0,0,3,4,6,0,0,0,1,1,1,24,2.68,1.0,2.46,40.31
Bordeaux_44.889611_-0.578324,Bordeaux,44.88961142882895,-0.5783242345158883,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,13,0.0,1.0,1.61,40.02
Bordeaux_44.889611_-0.575147,Bordeaux,44.88961142882895,-0.5751466310693562,4,0,0,0,0,0,0,9,5,0,0,0,0,0,0,18,0.0,1.0,2.43,40.19
Bordeaux_44.889611_-0.571969,Bordeaux,44.88961142882895,-0.571969027622824,1,0,2,0,0,0,2,10,52,4,0,0,0,0,0,85,0.51,1.0,5.19,40.71
Bordeaux_44.889611_-0.568791,Bordeaux,44.88961142882895,-0.5687914241762918,1,0,5,0,0,0,5,20,64,9,0,0,0,4,0,127,1.88,1.0,9.37,41.96
Bordeaux_44.889611_-0.565614,Bordeaux,44.88961142882895,-0.5656138207297596,1,0,8,0,0,0,9,21,82,9,0,0,0,6,0,161,2.49,1.0,11.93,42.71
Bordeaux_44.889611_-0.562436,Bordeaux,44.88961142882895,-0.5624362172832275,2,0,8,0,0,0,13,27,87,11,0,0,0,7,0,183,2.83,1.0,15.27,43.49
Bordeaux_44.889611_-0.559259,Bordeaux,44.88961142882895,-0.5592586138366953,2,0,6,0,0,0,11,22,43,9,0,0,0,7,1,116,2.49,1.0,11.62,42.79
Bordeaux_44.889611_-0.556081,Bordeaux,44.88961142882895,-0.5560810103901631,1,0,4,0,0,0,10,12,27,4,0,0,0,3,1,74,1.2,1.0,8.13,41.68
Bordeaux_44.889611_-0.552903,Bordeaux,44.88961142882895,-0.5529034069436309,4,0,3,0,0,0,12,10,20,3,0,0,0,1,1,68,0.68,1.0,8.21,41.58
Bordeaux_44.889611_-0.549726,Bordeaux,44.88961142882895,-0.5497258034970988,7,0,7,0,0,0,8,5,7,1,0,0,0,0,1,46,0.67,1.0,4.83,41.0
Bordeaux_44.889611_-0.546548,Bordeaux,44.88961142882895,-0.5465482000505666,8,0,7,0,0,0,11,4,11,1,0,0,1,1,1,56,3.35,1.0,5.98,41.34
Bordeaux_44.889611_-0.543371,Bordeaux,44.88961142882895,-0.5433705966040344,8,0,6,0,0,0,9,2,11,0,0,0,1,1,0,47,3.18,1.0,4.64,40.96
Bordeaux_44.889611_-0.540193,Bordeaux,44.88961142882895,-0.5401929931575022,6,0,4,0,0,0,3,1,6,0,0,0,1,1,0,24,3.01,1.0,1.71,40.28
Bordeaux_44.889611_-0.537015,Bordeaux,44.88961142882895,-0.5370153897109701,1,0,0,0,0,0,3,2,6,0,0,0,1,1,0,16,2.68,1.0,1.96,40.1
Bordeaux_44.891864_-0.578324,Bordeaux,44.891863681081205,-0.5783242345158883,4,0,0,0,0,0,0,7,6,0,0,0,0,0,0,18,0.0,1.0,1.96,40.09
