point_id,city,lat,lon,shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,walkability_score,hotels,attractions,museums,parks,business_centers,residential_buildings,total_pois,attractiveness_score,competition_score,accessibility_score,suitability_score
Toulouse_43.546210_1.456076,Toulouse,43.54621041351355,1.4560759890130617,7,0,1,0,1,0,11,12,59,0,0,0,5,2,3,230,12.11,1.0,7.58,41.49
Toulouse_43.546210_1.459186,Toulouse,43.54621041351355,1.4591861328075633,8,0,1,0,1,0,14,11,61,0,0,0,6,2,3,228,14.38,1.0,8.82,41.75
Toulouse_43.548463_1.372102,Toulouse,43.54846266576581,1.3721021065615129,1,0,0,0,0,0,1,3,23,0,0,0,1,0,2,60,2.27,1.0,1.4,39.99
Toulouse_43.548463_1.375212,Toulouse,43.54846266576581,1.3752122503560145,1,0,0,0,0,0,3,2,20,0,0,0,0,0,1,72,0.0,1.0,2.07,40.08
Toulouse_43.548463_1.378322,Toulouse,43.54846266576581,1.3783223941505165,1,0,0,0,0,0,5,5,15,0,0,0,1,0,2,85,2.27,1.0,3.04,40.32
Toulouse_43.548463_1.381433,Toulouse,43.54846266576581,1.381432537945018,9,0,2,0,1,0,9,12,34,0,0,0,1,0,2,135,2.89,1.0,5.96,41.07
Toulouse_43.548463_1.384543,Toulouse,43.54846266576581,1.38454268173952,9,0,2,0,1,0,12,14,52,0,0,0,2,0,2,168,5.16,1.0,7.97,41.48
Toulouse_43.548463_1.387653,Toulouse,43.54846266576581,1.3876528255340217,9,0,4,0,1,0,12,17,69,0,0,0,2,0,2,194,5.3,1.0,8.76,41.67
Toulouse_43.548463_1.390763,Toulouse,43.54846266576581,1.3907629693285235,10,0,4,0,1,0,17,19,73,1,0,0,1,3,2,206,3.39,1.0,11.19,42.31
Toulouse_43.548463_1.393873,Toulouse,43.54846266576581,1.3938731131230253,3,0,5,0,0,0,15,18,50,1,0,0,1,5,1,165,3.17,1.0,9.54,41.93
Toulouse_43.548463_1.396983,Toulouse,43.54846266576581,1.3969832569175271,8,0,6,0,0,0,14,11,31,1,0,0,1,5,1,131,3.24,1.0,7.9,41.7
Toulouse_43.548463_1.400093,Toulouse,43.54846266576581,1.400093400712029,11,0,4,0,0,0,13,9,13,1,0,0,0,7,1,93,1.03,1.0,6.74,41.58
Toulouse_43.548463_1.403204,Toulouse,43.54846266576581,1.4032035445065307,11,0,4,0,0,0,6,2,1,0,0,0,0,5,4,50,0.76,1.0,2.76,40.83
Toulouse_43.548463_1.406314,Toulouse,43.54846266576581,1.4063136883010323,12,0,2,0,0,0,4,1,0,0,0,0,0,3,4,34,0.43,1.0,1.79,40.53
Toulouse_43.548463_1.409424,Toulouse,43.54846266576581,1.4094238320955343,9,0,1,0,0,0,1,2,0,0,0,0,0,3,3,26,0.36,1.0,0.61,40.18
Toulouse_43.548463_1.412534,Toulouse,43.54846266576581,1.4125339758900362,15,0,2,0,0,0,0,6,5,0,0,0,0,0,3,37,0.14,1.0,0.69,40.17
Toulouse_43.548463_1.415644,Toulouse,43.54846266576581,1.415644119684538,24,0,4,0,0,0,4,18,35,0,0,0,0,1,1,97,0.37,1.0,4.4,41.05
Toulouse_43.548463_1.418754,Toulouse,43.54846266576581,1.4187542634790398,25,0,4,0,0,0,4,21,39,0,0,0,0,2,1,105,0.47,1.0,4.79,41.19
Toulouse_43.548463_1.421864,Toulouse,43.54846266576581,1.4218644072735416,23,0,4,0,0,0,4,22,40,0,0,0,0,2,1,102,0.47,1.0,4.91,41.18
Toulouse_43.548463_1.424975,Toulouse,43.54846266576581,1.4249745510680434,17,0,3,0,0,0,4,20,40,0,0,0,0,2,0,93,0.4,1.0,4.73,40.98
Toulouse_43.548463_1.428085,Toulouse,43.54846266576581,1.4280846948625452,4,0,1,0,0,0,0,10,7,0,0,0,0,1,0,26,0.17,1.0,1.12,39.96
Toulouse_43.548463_1.431195,Toulouse,43.54846266576581,1.431194838657047,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0.0,1.0,0.36,39.67
