shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
25,0,34,1,1,1,10,128,3,2,0,13,13,4,804,1214,48.81782775225228,2.3336679955909503,Paris_48.817828_2.333668,Paris
44,0,36,1,3,2,14,109,1,2,0,12,9,5,929,1328,48.81782775225228,2.3370913079531674,Paris_48.817828_2.337091,Paris
46,0,39,1,3,2,18,89,0,2,0,7,7,7,997,1399,48.81782775225228,2.3405146203153846,Paris_48.817828_2.340515,Paris
77,0,48,4,4,2,26,123,1,2,1,9,10,10,1178,1674,48.81782775225228,2.3439379326776018,Paris_48.817828_2.343938,Paris
80,0,38,3,6,1,33,140,2,1,1,11,10,11,1219,1735,48.81782775225228,2.347361245039819,Paris_48.817828_2.347361,Paris
61,0,27,3,4,0,30,126,5,1,1,12,9,9,1211,1707,48.81782775225228,2.350784557402036,Paris_48.817828_2.350785,Paris
111,0,49,3,8,2,37,109,9,1,1,14,16,8,1249,1798,48.81782775225228,2.3542078697642532,Paris_48.817828_2.354208,Paris
111,0,70,1,7,2,30,78,12,1,0,14,19,3,1012,1530,48.81782775225228,2.3576311821264704,Paris_48.817828_2.357631,Paris
134,1,78,1,8,3,24,43,12,1,0,13,25,3,851,1353,48.81782775225228,2.3610544944886875,Paris_48.817828_2.361054,Paris
137,1,79,1,9,4,26,35,11,0,0,9,32,5,711,1174,48.81782775225228,2.3644778068509047,Paris_48.817828_2.364478,Paris
82,1,59,1,5,2,16,40,6,1,0,6,27,5,574,922,48.81782775225228,2.367901119213122,Paris_48.817828_2.367901,Paris
7,0,2,1,1,0,12,20,1,0,0,5,1,3,119,230,48.81782775225228,2.4534839282685508,Paris_48.817828_2.453484,Paris
10,0,6,1,2,0,14,23,1,0,0,4,3,3,317,441,48.81782775225228,2.456907240630768,Paris_48.817828_2.456907,Paris
44,0,10,5,4,1,20,32,1,0,0,5,8,4,489,699,48.81782775225228,2.460330552992985,Paris_48.817828_2.460331,Paris
224,2,86,6,5,1,42,173,19,1,0,17,45,4,1159,1997,48.82008000450453,2.326821370866516,Paris_48.820080_2.326821,Paris
117,0,64,4,4,1,42,123,17,2,0,14,25,4,1011,1625,48.82008000450453,2.330244683228733,Paris_48.820080_2.330245,Paris
39,0,42,2,2,1,20,72,9,3,0,10,16,4,745,1124,48.82008000450453,2.3336679955909503,Paris_48.820080_2.333668,Paris
46,0,37,1,3,1,23,43,3,3,0,9,12,5,780,1112,48.82008000450453,2.3370913079531674,Paris_48.820080_2.337091,Paris
54,0,38,1,3,1,27,58,1,3,0,5,13,6,899,1273,48.82008000450453,2.3405146203153846,Paris_48.820080_2.340515,Paris
76,0,39,1,4,1,25,86,2,3,1,6,14,6,1070,1505,48.82008000450453,2.3439379326776018,Paris_48.820080_2.343938,Paris
86,0,32,0,5,0,32,119,3,2,1,8,14,7,1194,1669,48.82008000450453,2.347361245039819,Paris_48.820080_2.347361,Paris
72,0,23,0,5,0,28,124,5,2,1,12,16,5,1353,1851,48.82008000450453,2.350784557402036,Paris_48.820080_2.350785,Paris
114,1,42,2,8,2,32,93,7,1,1,14,19,5,1355,1874,48.82008000450453,2.3542078697642532,Paris_48.820080_2.354208,Paris
133,1,79,4,7,2,29,82,9,1,0,15,26,4,1194,1758,48.82008000450453,2.3576311821264704,Paris_48.820080_2.357631,Paris
185,2,99,4,10,3,21,51,9,1,0,16,36,4,1029,1638,48.82008000450453,2.3610544944886875,Paris_48.820080_2.361054,Paris
183,2,103,4,9,4,26,43,9,0,0,12,43,4,827,1400,48.82008000450453,2.3644778068509047,Paris_48.820080_2.364478,Paris
131,1,95,2,6,2,19,47,7,2,0,8,45,4,715,1199,48.82008000450453,2.367901119213122,Paris_48.820080_2.367901,Paris
114,2,67,1,7,3,25,58,6,2,0,7,42,10,715,1176,48.82008000450453,2.371324431575339,Paris_48.820080_2.371324,Paris
55,1,49,1,5,2,25,61,5,2,0,4,33,10,581,926,48.82008000450453,2.374747743937556,Paris_48.820080_2.374748,Paris
0,0,0,0,0,0,9,13,0,0,0,9,2,3,92,175,48.82008000450453,2.436367366457465,Paris_48.820080_2.436367,Paris
0,0,2,0,0,0,12,7,0,0,0,5,0,3,121,199,48.82008000450453,2.439790678819682,Paris_48.820080_2.439791,Paris
0,0,2,0,0,0,9,9,0,0,0,4,0,3,110,176,48.82008000450453,2.4432139911818993,Paris_48.820080_2.443214,Paris
0,0,2,0,0,0,10,9,0,0,0,5,0,4,86,150,48.82008000450453,2.4466373035441165,Paris_48.820080_2.446637,Paris
0,0,2,0,0,0,12,10,0,0,0,6,0,4,80,142,48.82008000450453,2.4500606159063336,Paris_48.820080_2.450061,Paris
5,0,0,0,0,0,13,17,1,0,0,4,0,3,99,180,48.82008000450453,2.4534839282685508,Paris_48.820080_2.453484,Paris
7,0,2,0,1,0,13,19,1,0,0,4,2,3,251,349,48.82008000450453,2.456907240630768,Paris_48.820080_2.456907,Paris
43,0,7,4,3,1,19,24,1,0,0,5,7,5,423,602,48.82008000450453,2.460330552992985,Paris_48.820080_2.460331,Paris
133,3,47,3,7,1,29,169,5,0,0,11,29,6,963,1551,48.82233225675679,2.3165514337798645,Paris_48.822332_2.316551,Paris
187,4,63,8,6,2,42,133,13,0,0,13,37,6,1189,1889,48.82233225675679,2.3199747461420817,Paris_48.822332_2.319975,Paris
214,4,67,9,7,2,39,112,20,0,0,12,39,4,1236,1936,48.82233225675679,2.323398058504299,Paris_48.822332_2.323398,Paris
200,4,65,9,5,1,40,86,23,1,1,15,31,2,1199,1841,48.82233225675679,2.326821370866516,Paris_48.822332_2.326821,Paris
151,2,50,7,4,1,39,53,22,2,1,13,20,2,1070,1578,48.82233225675679,2.330244683228733,Paris_48.822332_2.330245,Paris
56,0,22,4,1,1,21,35,11,3,1,9,10,5,823,1122,48.82233225675679,2.3336679955909503,Paris_48.822332_2.333668,Paris
65,0,29,6,2,1,28,29,6,3,1,9,12,6,856,1179,48.82233225675679,2.3370913079531674,Paris_48.822332_2.337091,Paris
104,0,40,6,3,1,33,68,2,3,0,6,20,10,992,1430,48.82233225675679,2.3405146203153846,Paris_48.822332_2.340515,Paris
149,0,45,9,6,1,35,80,2,3,1,7,25,11,1159,1694,48.82233225675679,2.3439379326776018,Paris_48.822332_2.343938,Paris
177,0,48,9,7,0,41,112,4,2,1,9,31,10,1280,1886,48.82233225675679,2.347361245039819,Paris_48.822332_2.347361,Paris
160,0,37,6,8,1,40,112,5,2,1,11,34,10,1471,2096,48.82233225675679,2.350784557402036,Paris_48.822332_2.350785,Paris
208,1,71,8,12,3,43,75,8,1,1,13,36,7,1432,2105,48.82233225675679,2.3542078697642532,Paris_48.822332_2.354208,Paris
211,1,124,7,10,3,40,79,11,1,0,15,44,6,1301,2037,48.82233225675679,2.3576311821264704,Paris_48.822332_2.357631,Paris
250,2,147,7,13,4,30,53,9,1,0,15,54,4,1140,1915,48.82233225675679,2.3610544944886875,Paris_48.822332_2.361054,Paris
234,3,149,6,11,4,31,42,7,0,0,13,59,4,875,1599,48.82233225675679,2.3644778068509047,Paris_48.822332_2.364478,Paris
161,2,126,3,6,2,22,53,4,2,0,10,73,4,801,1421,48.82233225675679,2.367901119213122,Paris_48.822332_2.367901,Paris
140,3,77,0,6,2,26,70,3,3,0,7,68,10,792,1365,48.82233225675679,2.371324431575339,Paris_48.822332_2.371324,Paris
72,2,55,0,3,1,28,71,4,3,0,3,54,10,706,1149,48.82233225675679,2.374747743937556,Paris_48.822332_2.374748,Paris
62,1,49,0,4,0,19,69,5,3,0,3,49,11,623,998,48.82233225675679,2.3781710562997733,Paris_48.822332_2.378171,Paris
0,0,0,0,0,0,12,23,0,0,0,5,2,2,73,151,48.82233225675679,2.432944054095248,Paris_48.822332_2.432944,Paris
0,0,0,0,0,0,9,9,0,0,0,5,1,2,61,121,48.82233225675679,2.436367366457465,Paris_48.822332_2.436367,Paris
0,0,1,0,0,0,12,2,0,0,0,3,0,2,65,112,48.82233225675679,2.439790678819682,Paris_48.822332_2.439791,Paris
0,0,1,0,0,0,9,4,0,0,0,2,0,2,47,88,48.82233225675679,2.4432139911818993,Paris_48.822332_2.443214,Paris
0,0,1,0,0,0,8,6,0,0,0,3,0,3,37,73,48.82233225675679,2.4466373035441165,Paris_48.822332_2.446637,Paris
0,0,1,0,0,0,9,7,0,0,0,3,0,3,37,79,48.82233225675679,2.4500606159063336,Paris_48.822332_2.450061,Paris
0,0,0,0,0,0,7,13,0,0,0,3,0,2,61,123,48.82233225675679,2.4534839282685508,Paris_48.822332_2.453484,Paris
1,0,1,0,0,0,7,10,0,0,0,3,1,3,165,234,48.82233225675679,2.456907240630768,Paris_48.822332_2.456907,Paris
34,0,5,2,2,1,14,13,0,0,0,4,5,4,293,435,48.82233225675679,2.460330552992985,Paris_48.822332_2.460331,Paris
34,0,6,2,2,1,15,15,0,0,0,4,5,4,386,545,48.82233225675679,2.4637538653552022,Paris_48.822332_2.463754,Paris
159,2,55,6,7,1,28,61,9,0,0,19,20,5,1187,1651,48.82458450900904,2.306281496693213,Paris_48.824585_2.306281,Paris
158,1,68,5,6,1,21,81,6,0,0,17,17,5,1081,1554,48.82458450900904,2.30970480905543,Paris_48.824585_2.309705,Paris
112,1,53,1,6,0,17,90,5,0,0,13,14,4,924,1329,48.82458450900904,2.3131281214176473,Paris_48.824585_2.313128,Paris
121,1,48,0,5,0,20,97,7,0,0,10,9,4,934,1343,48.82458450900904,2.3165514337798645,Paris_48.824585_2.316551,Paris
235,7,64,6,6,1,43,72,14,0,0,8,20,4,1120,1717,48.82458450900904,2.3199747461420817,Paris_48.824585_2.319975,Paris
286,7,63,8,9,2,45,59,19,0,0,6,32,2,1195,1843,48.82458450900904,2.323398058504299,Paris_48.824585_2.323398,Paris
307,7,74,11,9,2,48,49,21,1,1,8,39,2,1257,1952,48.82458450900904,2.326821370866516,Paris_48.824585_2.326821,Paris
271,7,68,11,9,2,53,27,19,2,1,11,40,2,1194,1829,48.82458450900904,2.330244683228733,Paris_48.824585_2.330245,Paris
127,0,45,5,5,2,32,24,10,3,1,9,28,3,927,1329,48.82458450900904,2.3336679955909503,Paris_48.824585_2.333668,Paris
117,0,41,6,3,1,36,23,5,3,1,9,23,3,869,1244,48.82458450900904,2.3370913079531674,Paris_48.824585_2.337091,Paris
141,0,42,5,3,1,36,73,3,4,0,6,30,9,924,1373,48.82458450900904,2.3405146203153846,Paris_48.824585_2.340515,Paris
191,0,63,8,7,1,33,78,7,4,1,8,37,10,1130,1703,48.82458450900904,2.3439379326776018,Paris_48.824585_2.343938,Paris
235,0,81,9,9,0,39,111,11,3,1,11,52,8,1384,2089,48.82458450900904,2.347361245039819,Paris_48.824585_2.347361,Paris
264,2,80,9,11,1,39,112,11,2,1,13,57,9,1580,2339,48.82458450900904,2.350784557402036,Paris_48.824585_2.350785,Paris
297,3,110,11,14,2,36,67,14,0,1,14,54,6,1529,2315,48.82458450900904,2.3542078697642532,Paris_48.824585_2.354208,Paris
280,3,146,10,11,2,31,67,13,0,0,16,57,7,1325,2129,48.82458450900904,2.3576311821264704,Paris_48.824585_2.357631,Paris
314,4,161,10,12,4,22,38,11,0,0,19,63,6,1130,1945,48.82458450900904,2.3610544944886875,Paris_48.824585_2.361054,Paris
276,3,165,10,12,4,24,27,11,0,0,16,73,6,961,1751,48.82458450900904,2.3644778068509047,Paris_48.824585_2.364478,Paris
239,2,161,8,8,3,25,50,8,1,0,15,102,5,960,1748,48.82458450900904,2.367901119213122,Paris_48.824585_2.367901,Paris
221,2,108,5,8,3,31,72,6,2,0,12,101,5,1036,1821,48.82458450900904,2.371324431575339,Paris_48.824585_2.371324,Paris
143,1,83,6,5,1,34,74,6,2,0,7,87,5,1081,1755,48.82458450900904,2.374747743937556,Paris_48.824585_2.374748,Paris
90,0,66,3,2,0,23,72,6,2,0,7,76,6,992,1537,48.82458450900904,2.3781710562997733,Paris_48.824585_2.378171,Paris
37,0,26,2,2,0,16,42,4,1,0,7,34,5,787,1135,48.82458450900904,2.3815943686619905,Paris_48.824585_2.381594,Paris
19,0,21,2,1,0,11,14,4,0,0,4,22,5,551,747,48.82458450900904,2.3850176810242076,Paris_48.824585_2.385018,Paris
54,1,16,6,5,1,15,8,0,0,0,3,6,3,141,297,48.82458450900904,2.419250804646379,Paris_48.824585_2.419251,Paris
9,0,6,0,2,0,8,12,0,0,0,4,2,3,67,142,48.82458450900904,2.4226741170085964,Paris_48.824585_2.422674,Paris
8,0,6,0,2,0,8,20,0,0,0,3,2,3,62,154,48.82458450900904,2.4260974293708135,Paris_48.824585_2.426097,Paris
0,0,0,0,0,0,3,19,0,0,0,3,1,2,40,108,48.82458450900904,2.4295207417330307,Paris_48.824585_2.429521,Paris
0,0,0,0,0,0,2,16,0,0,0,3,1,1,18,79,48.82458450900904,2.432944054095248,Paris_48.824585_2.432944,Paris
0,0,0,0,0,0,2,8,0,0,0,3,1,1,12,66,48.82458450900904,2.436367366457465,Paris_48.824585_2.436367,Paris
0,0,1,0,0,0,2,0,0,0,0,2,0,0,22,55,48.82458450900904,2.439790678819682,Paris_48.824585_2.439791,Paris
0,0,1,0,0,0,1,2,0,0,0,0,0,0,27,54,48.82458450900904,2.4432139911818993,Paris_48.824585_2.443214,Paris
0,0,1,0,0,0,3,3,0,0,0,1,0,1,30,57,48.82458450900904,2.4466373035441165,Paris_48.824585_2.446637,Paris
0,0,1,0,0,0,5,5,0,0,0,1,0,1,39,72,48.82458450900904,2.4500606159063336,Paris_48.824585_2.450061,Paris
0,0,0,0,0,0,7,11,0,0,0,1,0,1,64,117,48.82458450900904,2.4534839282685508,Paris_48.824585_2.453484,Paris
0,0,1,0,0,0,9,9,0,0,0,3,1,1,80,146,48.82458450900904,2.456907240630768,Paris_48.824585_2.456907,Paris
5,0,2,0,0,1,16,9,0,0,0,3,2,4,159,253,48.82458450900904,2.460330552992985,Paris_48.824585_2.460331,Paris
5,0,3,0,0,1,15,9,0,0,0,3,2,4,207,309,48.82458450900904,2.4637538653552022,Paris_48.824585_2.463754,Paris
65,2,39,3,4,1,28,22,7,0,0,19,7,6,814,1139,48.8268367612613,2.2960115596065616,Paris_48.826837_2.296012,Paris
77,2,39,4,5,2,33,21,7,0,0,23,10,7,980,1346,48.8268367612613,2.2994348719687787,Paris_48.826837_2.299435,Paris
82,1,47,3,3,2,26,55,7,0,0,24,17,6,1077,1495,48.8268367612613,2.302858184330996,Paris_48.826837_2.302858,Paris
113,1,48,3,6,1,26,95,6,0,0,24,16,5,1199,1663,48.8268367612613,2.306281496693213,Paris_48.826837_2.306281,Paris
120,0,57,3,5,1,18,90,4,0,0,21,15,3,1099,1536,48.8268367612613,2.30970480905543,Paris_48.826837_2.309705,Paris
159,0,68,3,7,0,19,89,3,0,0,16,22,2,1041,1521,48.8268367612613,2.3131281214176473,Paris_48.826837_2.313128,Paris
205,2,67,2,7,0,21,57,7,0,0,15,20,2,1081,1571,48.8268367612613,2.3165514337798645,Paris_48.826837_2.316551,Paris
338,9,87,9,10,1,30,15,15,0,0,13,36,2,1107,1756,48.8268367612613,2.3199747461420817,Paris_48.826837_2.319975,Paris
457,12,102,13,15,3,36,18,22,0,0,8,53,2,1178,1996,48.8268367612613,2.323398058504299,Paris_48.826837_2.323398,Paris
455,12,108,15,14,3,34,18,25,1,1,9,57,2,1199,2037,48.8268367612613,2.326821370866516,Paris_48.826837_2.326821,Paris
392,10,98,14,14,3,40,15,23,3,1,8,60,3,1148,1913,48.8268367612613,2.330244683228733,Paris_48.826837_2.330245,Paris
224,3,72,7,8,2,30,12,14,3,2,6,45,6,915,1427,48.8268367612613,2.3336679955909503,Paris_48.826837_2.333668,Paris
138,0,53,8,5,1,34,18,7,3,2,6,37,5,865,1272,48.8268367612613,2.3370913079531674,Paris_48.826837_2.337091,Paris
157,0,42,9,6,1,35,62,4,4,1,4,54,9,911,1392,48.8268367612613,2.3405146203153846,Paris_48.826837_2.340515,Paris
197,0,65,12,8,2,31,70,8,3,2,6,58,8,937,1521,48.8268367612613,2.3439379326776018,Paris_48.826837_2.343938,Paris
260,0,96,13,10,2,38,93,13,3,1,9,76,6,1181,1936,48.8268367612613,2.347361245039819,Paris_48.826837_2.347361,Paris
350,4,113,14,12,3,42,87,16,2,1,10,85,10,1360,2264,48.8268367612613,2.350784557402036,Paris_48.826837_2.350785,Paris
365,5,134,13,14,3,42,39,19,0,1,11,69,10,1314,2192,48.8268367612613,2.3542078697642532,Paris_48.826837_2.354208,Paris
339,5,149,11,12,2,38,37,18,0,0,11,70,12,1214,2082,48.8268367612613,2.3576311821264704,Paris_48.826837_2.357631,Paris
351,5,149,12,13,3,30,18,14,1,0,14,69,11,1116,1971,48.8268367612613,2.3610544944886875,Paris_48.826837_2.361054,Paris
265,2,137,11,10,1,22,12,11,1,0,15,74,11,943,1674,48.8268367612613,2.3644778068509047,Paris_48.826837_2.364478,Paris
241,1,153,10,7,1,19,37,9,2,0,14,108,6,894,1663,48.8268367612613,2.367901119213122,Paris_48.826837_2.367901,Paris
254,2,131,10,8,3,34,54,7,3,0,11,118,4,1351,2250,48.8268367612613,2.371324431575339,Paris_48.826837_2.371324,Paris
190,2,114,12,5,2,36,59,7,2,0,8,110,3,1506,2338,48.8268367612613,2.374747743937556,Paris_48.826837_2.374748,Paris
128,1,101,7,3,2,33,60,7,2,0,7,99,5,1470,2191,48.8268367612613,2.3781710562997733,Paris_48.826837_2.378171,Paris
70,1,51,6,3,2,27,39,4,1,0,7,52,3,1366,1880,48.8268367612613,2.3815943686619905,Paris_48.826837_2.381594,Paris
29,0,32,4,1,0,13,14,3,0,0,5,29,3,767,1013,48.8268367612613,2.3850176810242076,Paris_48.826837_2.385018,Paris
21,0,14,1,2,0,13,5,3,0,0,2,15,4,415,564,48.8268367612613,2.388440993386425,Paris_48.826837_2.388441,Paris
13,0,3,0,1,0,10,9,2,0,0,0,4,4,287,386,48.8268367612613,2.391864305748642,Paris_48.826837_2.391864,Paris
71,0,20,5,3,1,19,25,1,0,0,6,11,2,213,422,48.8268367612613,2.4089808675597277,Paris_48.826837_2.408981,Paris
57,0,13,3,2,1,11,21,0,3,0,4,7,1,128,281,48.8268367612613,2.412404179921945,Paris_48.826837_2.412404,Paris
39,0,8,1,1,0,11,6,0,4,0,3,6,2,87,193,48.8268367612613,2.415827492284162,Paris_48.826837_2.415827,Paris
21,0,7,0,1,0,7,5,0,4,0,2,2,3,84,165,48.8268367612613,2.419250804646379,Paris_48.826837_2.419251,Paris
2,0,4,0,0,0,6,3,0,4,0,3,1,3,65,117,48.8268367612613,2.4226741170085964,Paris_48.826837_2.422674,Paris
2,0,4,0,0,0,5,3,0,1,0,3,1,3,50,109,48.8268367612613,2.4260974293708135,Paris_48.826837_2.426097,Paris
0,0,0,0,0,0,0,2,0,0,0,3,0,2,42,87,48.8268367612613,2.4295207417330307,Paris_48.826837_2.429521,Paris
0,0,0,0,0,0,0,0,0,0,0,3,0,1,36,78,48.8268367612613,2.432944054095248,Paris_48.826837_2.432944,Paris
0,0,0,0,0,0,0,0,0,0,0,3,0,1,36,76,48.8268367612613,2.436367366457465,Paris_48.826837_2.436367,Paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,48.8268367612613,2.439790678819682,Paris_48.826837_2.439791,Paris
0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,54,48.8268367612613,2.4432139911818993,Paris_48.826837_2.443214,Paris
0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,52,48.8268367612613,2.4466373035441165,Paris_48.826837_2.446637,Paris
0,0,0,0,0,0,2,7,0,0,0,1,0,0,40,83,48.8268367612613,2.4500606159063336,Paris_48.826837_2.450061,Paris
0,0,0,0,0,0,5,8,0,0,0,1,0,0,68,122,48.8268367612613,2.4534839282685508,Paris_48.826837_2.453484,Paris
0,0,0,0,0,0,8,6,0,0,0,3,0,0,72,131,48.8268367612613,2.456907240630768,Paris_48.826837_2.456907,Paris
3,0,0,0,0,0,10,4,0,0,0,3,0,3,111,175,48.8268367612613,2.460330552992985,Paris_48.826837_2.460331,Paris
3,0,1,0,0,0,9,3,0,0,0,3,0,4,107,160,48.8268367612613,2.4637538653552022,Paris_48.826837_2.463754,Paris
62,1,50,3,3,1,35,16,2,0,0,6,43,5,388,805,48.82908901351355,2.2686250607088243,Paris_48.829089_2.268625,Paris
81,2,41,2,5,0,36,29,3,0,0,10,45,7,420,863,48.82908901351355,2.2720483730710415,Paris_48.829089_2.272048,Paris
51,1,53,5,3,1,19,15,12,1,0,12,12,4,568,825,48.82908901351355,2.2891649348821272,Paris_48.829089_2.289165,Paris
52,1,48,4,3,1,23,16,6,1,0,14,8,4,694,975,48.82908901351355,2.2925882472443444,Paris_48.829089_2.292588,Paris
74,2,51,4,4,0,27,14,6,1,0,17,14,5,865,1210,48.82908901351355,2.2960115596065616,Paris_48.829089_2.296012,Paris
102,2,49,5,7,1,33,14,5,1,0,21,16,5,999,1395,48.82908901351355,2.2994348719687787,Paris_48.829089_2.299435,Paris
121,1,52,4,5,1,26,49,5,1,0,21,22,4,1013,1472,48.82908901351355,2.302858184330996,Paris_48.829089_2.302858,Paris
165,1,59,4,8,1,29,100,5,1,0,25,24,3,1187,1749,48.82908901351355,2.306281496693213,Paris_48.829089_2.306281,Paris
215,1,86,8,10,2,26,100,5,0,0,21,28,2,1148,1760,48.82908901351355,2.30970480905543,Paris_48.829089_2.309705,Paris
258,1,100,9,10,1,22,96,8,0,0,18,39,3,1103,1768,48.82908901351355,2.3131281214176473,Paris_48.829089_2.313128,Paris
296,3,109,8,11,1,24,64,15,0,0,19,44,3,1190,1890,48.82908901351355,2.3165514337798645,Paris_48.829089_2.316551,Paris
397,10,127,16,14,1,24,14,20,1,0,14,72,2,1165,1978,48.82908901351355,2.3199747461420817,Paris_48.829089_2.319975,Paris
504,14,132,17,15,2,25,15,22,1,0,8,98,4,1223,2185,48.82908901351355,2.323398058504299,Paris_48.829089_2.323398,Paris
519,15,136,20,15,3,29,18,22,1,1,8,94,2,1253,2247,48.82908901351355,2.326821370866516,Paris_48.829089_2.326821,Paris
465,13,124,19,14,4,33,14,16,2,1,6,91,3,1226,2133,48.82908901351355,2.330244683228733,Paris_48.829089_2.330245,Paris
315,6,97,10,8,4,29,11,11,1,2,5,65,6,1003,1667,48.82908901351355,2.3336679955909503,Paris_48.829089_2.333668,Paris
184,1,71,10,7,3,32,17,8,1,2,5,41,5,919,1403,48.82908901351355,2.3370913079531674,Paris_48.829089_2.337091,Paris
167,0,50,9,7,2,29,35,4,2,1,2,59,10,935,1420,48.82908901351355,2.3405146203153846,Paris_48.829089_2.340515,Paris
187,0,67,12,8,2,26,40,9,1,1,4,61,11,939,1498,48.82908901351355,2.3439379326776018,Paris_48.829089_2.343938,Paris
244,0,97,13,10,2,30,54,15,1,0,6,79,8,1141,1854,48.82908901351355,2.347361245039819,Paris_48.829089_2.347361,Paris
345,4,121,17,10,3,42,49,23,1,0,7,92,12,1351,2292,48.82908901351355,2.350784557402036,Paris_48.829089_2.350785,Paris
343,4,141,15,11,3,44,29,29,0,0,9,80,11,1372,2303,48.82908901351355,2.3542078697642532,Paris_48.829089_2.354208,Paris
323,4,140,13,10,3,43,28,26,0,0,10,79,11,1332,2260,48.82908901351355,2.3576311821264704,Paris_48.829089_2.357631,Paris
317,4,124,14,10,4,40,15,21,1,0,12,73,11,1259,2144,48.82908901351355,2.3610544944886875,Paris_48.829089_2.361054,Paris
227,1,108,10,10,2,24,9,12,1,0,13,75,11,1052,1746,48.82908901351355,2.3644778068509047,Paris_48.829089_2.364478,Paris
224,1,131,10,8,2,19,31,6,1,0,13,104,6,965,1707,48.82908901351355,2.367901119213122,Paris_48.829089_2.367901,Paris
230,2,127,10,9,3,26,53,6,2,0,10,113,3,1353,2199,48.82908901351355,2.371324431575339,Paris_48.829089_2.371324,Paris
192,2,126,12,6,2,29,61,6,1,0,9,107,4,1579,2416,48.82908901351355,2.374747743937556,Paris_48.829089_2.374748,Paris
126,1,111,7,3,2,28,63,6,1,0,9,93,5,1570,2290,48.82908901351355,2.3781710562997733,Paris_48.829089_2.378171,Paris
87,1,65,6,3,3,28,40,6,3,0,10,49,4,1546,2120,48.82908901351355,2.3815943686619905,Paris_48.829089_2.381594,Paris
56,0,42,4,1,1,21,11,5,2,1,8,29,4,993,1325,48.82908901351355,2.3850176810242076,Paris_48.829089_2.385018,Paris
46,0,22,1,2,1,17,5,5,2,1,4,14,5,564,780,48.82908901351355,2.388440993386425,Paris_48.829089_2.388441,Paris
38,0,11,0,1,1,19,6,4,2,1,2,5,5,448,617,48.82908901351355,2.391864305748642,Paris_48.829089_2.391864,Paris
16,0,6,1,1,1,17,6,2,0,1,2,4,4,452,585,48.82908901351355,2.395287618110859,Paris_48.829089_2.395288,Paris
29,0,12,3,2,1,18,9,3,0,0,5,7,2,492,659,48.82908901351355,2.3987109304730763,Paris_48.829089_2.398711,Paris
42,0,21,5,2,2,14,6,2,0,0,5,7,2,430,597,48.82908901351355,2.4055575551975106,Paris_48.829089_2.405558,Paris
36,0,17,4,2,1,13,8,1,3,0,5,6,3,272,411,48.82908901351355,2.4089808675597277,Paris_48.829089_2.408981,Paris
22,0,12,2,1,1,7,5,0,40,0,3,2,3,231,355,48.82908901351355,2.412404179921945,Paris_48.829089_2.412404,Paris
2,0,5,0,0,0,4,4,0,44,0,3,0,2,176,262,48.82908901351355,2.415827492284162,Paris_48.829089_2.415827,Paris
2,0,5,0,0,0,3,3,0,44,0,2,0,2,158,247,48.82908901351355,2.419250804646379,Paris_48.829089_2.419251,Paris
0,0,3,0,0,0,2,1,0,40,0,2,0,1,110,190,48.82908901351355,2.4226741170085964,Paris_48.829089_2.422674,Paris
0,0,1,0,0,0,2,1,0,4,0,0,0,0,55,104,48.82908901351355,2.4260974293708135,Paris_48.829089_2.426097,Paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,92,48.82908901351355,2.4295207417330307,Paris_48.829089_2.429521,Paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,116,48.82908901351355,2.432944054095248,Paris_48.829089_2.432944,Paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,121,48.82908901351355,2.436367366457465,Paris_48.829089_2.436367,Paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,102,48.82908901351355,2.439790678819682,Paris_48.829089_2.439791,Paris
0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,94,48.82908901351355,2.4432139911818993,Paris_48.829089_2.443214,Paris
0,0,0,0,0,0,0,4,0,0,0,0,0,0,53,125,48.82908901351355,2.4466373035441165,Paris_48.829089_2.446637,Paris
0,0,0,0,0,0,2,10,0,0,0,0,0,0,85,166,48.82908901351355,2.4500606159063336,Paris_48.829089_2.450061,Paris
0,0,0,0,0,0,2,10,0,0,0,0,0,0,88,175,48.82908901351355,2.4534839282685508,Paris_48.829089_2.453484,Paris
0,0,0,0,0,0,5,10,0,0,0,2,0,0,78,167,48.82908901351355,2.456907240630768,Paris_48.829089_2.456907,Paris
1,0,0,0,0,0,6,6,0,0,0,2,0,2,83,144,48.82908901351355,2.460330552992985,Paris_48.829089_2.460331,Paris
1,0,1,0,0,0,5,1,0,0,0,2,0,4,45,91,48.82908901351355,2.4637538653552022,Paris_48.829089_2.463754,Paris
20,0,27,1,2,1,23,18,2,0,0,3,36,4,422,744,48.83134126576581,2.2686250607088243,Paris_48.831341_2.268625,Paris
20,0,14,0,2,0,24,27,2,0,0,7,34,2,453,764,48.83134126576581,2.2720483730710415,Paris_48.831341_2.272048,Paris
40,1,21,2,4,1,25,27,4,0,0,8,27,2,423,729,48.83134126576581,2.2754716854332586,Paris_48.831341_2.275472,Paris
