shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
0,0,0,0,0,0,1,2,0,0,1,1,0,6,23,59,43.534949152252274,1.4560759890130615,Toulouse_43.534949_1.456076,Toulouse
0,0,0,0,0,0,1,3,0,0,1,1,0,4,22,58,43.53720140450453,1.4529658452185596,Toulouse_43.537201_1.452966,Toulouse
0,0,1,0,0,0,2,3,1,0,1,1,0,5,26,91,43.53720140450453,1.4560759890130615,Toulouse_43.537201_1.456076,Toulouse
4,0,1,0,0,0,2,4,0,0,0,1,0,6,11,40,43.539453656756784,1.3845426817395199,Toulouse_43.539454_1.384543,Toulouse
5,0,1,0,0,0,4,4,0,0,0,1,0,8,11,50,43.539453656756784,1.3876528255340217,Toulouse_43.539454_1.387653,Toulouse
5,0,1,0,0,0,5,4,0,0,0,1,1,8,11,59,43.539453656756784,1.3907629693285235,Toulouse_43.539454_1.390763,Toulouse
0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,9,43.539453656756784,1.446745557629556,Toulouse_43.539454_1.446746,Toulouse
0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,20,43.539453656756784,1.4498557014240578,Toulouse_43.539454_1.449856,Toulouse
0,0,0,0,0,0,3,2,0,0,0,1,0,5,24,72,43.539453656756784,1.4529658452185596,Toulouse_43.539454_1.452966,Toulouse
2,0,0,0,0,0,2,5,0,0,0,0,0,3,13,33,43.54170590900904,1.381432537945018,Toulouse_43.541706_1.381433,Toulouse
5,0,1,0,0,0,2,10,0,0,0,1,0,3,22,66,43.54170590900904,1.3845426817395199,Toulouse_43.541706_1.384543,Toulouse
6,0,2,0,0,0,4,11,0,0,0,1,0,4,35,98,43.54170590900904,1.3876528255340217,Toulouse_43.541706_1.387653,Toulouse
8,0,2,0,0,0,8,13,0,0,0,1,1,4,34,116,43.54170590900904,1.3907629693285235,Toulouse_43.541706_1.390763,Toulouse
9,0,3,0,0,0,6,14,0,0,0,1,1,3,25,110,43.54170590900904,1.3938731131230253,Toulouse_43.541706_1.393873,Toulouse
8,0,2,0,0,0,6,6,0,0,0,1,1,3,15,80,43.54170590900904,1.3969832569175271,Toulouse_43.541706_1.396983,Toulouse
0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,10,43.54170590900904,1.4436354138350542,Toulouse_43.541706_1.443635,Toulouse
0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,10,43.54170590900904,1.446745557629556,Toulouse_43.541706_1.446746,Toulouse
3,0,0,0,1,0,1,4,0,0,0,0,0,4,12,41,43.54170590900904,1.4498557014240578,Toulouse_43.541706_1.449856,Toulouse
4,0,0,0,1,0,3,5,0,0,0,2,0,4,41,126,43.54170590900904,1.4529658452185596,Toulouse_43.541706_1.452966,Toulouse
1,0,0,0,0,0,2,5,0,0,0,0,0,3,14,38,43.543958161261294,1.381432537945018,Toulouse_43.543958_1.381433,Toulouse
1,0,1,0,0,0,6,9,0,0,0,1,0,3,33,85,43.543958161261294,1.3845426817395199,Toulouse_43.543958_1.384543,Toulouse
2,0,2,0,0,0,8,11,0,0,0,1,0,3,48,123,43.543958161261294,1.3876528255340217,Toulouse_43.543958_1.387653,Toulouse
4,0,2,0,0,0,14,16,0,0,0,1,1,3,50,146,43.543958161261294,1.3907629693285235,Toulouse_43.543958_1.390763,Toulouse
5,0,4,0,0,0,12,17,0,0,0,1,2,3,40,138,43.543958161261294,1.3938731131230253,Toulouse_43.543958_1.393873,Toulouse
6,0,3,0,0,0,8,9,0,0,0,1,2,3,22,94,43.543958161261294,1.3969832569175271,Toulouse_43.543958_1.396983,Toulouse
5,0,2,0,0,0,6,8,0,0,0,0,4,2,7,59,43.543958161261294,1.400093400712029,Toulouse_43.543958_1.400093,Toulouse
0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,11,43.543958161261294,1.4405252700405524,Toulouse_43.543958_1.440525,Toulouse
0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,13,43.543958161261294,1.4436354138350542,Toulouse_43.543958_1.443635,Toulouse
0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,21,43.543958161261294,1.446745557629556,Toulouse_43.543958_1.446746,Toulouse
4,0,0,0,1,0,3,6,0,0,0,0,0,3,19,70,43.543958161261294,1.4498557014240578,Toulouse_43.543958_1.449856,Toulouse
5,0,0,0,1,0,6,7,0,0,0,2,0,4,32,137,43.543958161261294,1.4529658452185596,Toulouse_43.543958_1.452966,Toulouse
5,0,1,0,1,0,9,7,1,0,0,3,0,4,39,180,43.543958161261294,1.4560759890130615,Toulouse_43.543958_1.456076,Toulouse
5,0,1,0,1,0,14,8,1,0,0,4,0,4,60,215,43.543958161261294,1.4591861328075633,Toulouse_43.543958_1.459186,Toulouse
1,0,0,0,0,0,2,5,0,0,0,1,0,3,12,45,43.54621041351355,1.3783223941505163,Toulouse_43.546210_1.378322,Toulouse
9,0,2,0,1,0,4,11,0,0,0,1,0,3,30,95,43.54621041351355,1.381432537945018,Toulouse_43.546210_1.381433,Toulouse
9,0,3,0,1,0,8,14,0,0,0,2,0,3,47,139,43.54621041351355,1.3845426817395199,Toulouse_43.546210_1.384543,Toulouse
9,0,5,0,1,0,12,17,0,0,0,2,0,3,64,180,43.54621041351355,1.3876528255340217,Toulouse_43.546210_1.387653,Toulouse
10,0,5,0,1,0,16,19,1,0,0,1,3,2,66,189,43.54621041351355,1.3907629693285235,Toulouse_43.546210_1.390763,Toulouse
4,0,6,0,0,0,16,19,1,0,0,1,5,1,45,152,43.54621041351355,1.3938731131230253,Toulouse_43.546210_1.393873,Toulouse
7,0,6,0,0,0,13,11,1,0,0,1,5,2,26,110,43.54621041351355,1.3969832569175271,Toulouse_43.546210_1.396983,Toulouse
7,0,4,0,0,0,9,9,1,0,0,0,7,2,9,67,43.54621041351355,1.400093400712029,Toulouse_43.546210_1.400093,Toulouse
7,0,4,0,0,0,3,2,0,0,0,0,5,2,1,34,43.54621041351355,1.4032035445065307,Toulouse_43.546210_1.403204,Toulouse
6,0,1,0,0,0,1,1,0,0,0,0,3,1,3,27,43.54621041351355,1.4063136883010325,Toulouse_43.546210_1.406314,Toulouse
22,0,4,0,0,0,6,19,0,0,0,0,2,1,36,105,43.54621041351355,1.4187542634790398,Toulouse_43.546210_1.418754,Toulouse
21,0,4,0,0,0,5,21,0,0,0,0,2,1,32,94,43.54621041351355,1.4218644072735416,Toulouse_43.546210_1.421864,Toulouse
15,0,3,0,0,0,4,18,0,0,0,0,2,0,32,82,43.54621041351355,1.4249745510680434,Toulouse_43.546210_1.424975,Toulouse
4,0,1,0,0,0,0,8,0,0,0,0,1,0,2,19,43.54621041351355,1.4280846948625452,Toulouse_43.546210_1.428085,Toulouse
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,8,43.54621041351355,1.431194838657047,Toulouse_43.546210_1.431195,Toulouse
0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,11,43.54621041351355,1.4343049824515488,Toulouse_43.546210_1.434305,Toulouse
0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,14,43.54621041351355,1.4374151262460506,Toulouse_43.546210_1.437415,Toulouse
0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,15,43.54621041351355,1.4405252700405524,Toulouse_43.546210_1.440525,Toulouse
0,0,1,0,0,0,0,0,0,0,0,2,0,6,4,27,43.54621041351355,1.4436354138350542,Toulouse_43.546210_1.443635,Toulouse
0,0,0,0,0,0,0,3,0,0,0,2,0,3,17,62,43.54621041351355,1.446745557629556,Toulouse_43.546210_1.446746,Toulouse
6,0,0,0,1,0,4,8,0,0,0,2,0,2,33,121,43.54621041351355,1.4498557014240578,Toulouse_43.546210_1.449856,Toulouse
7,0,1,0,1,0,9,12,0,0,0,4,2,3,54,199,43.54621041351355,1.4529658452185596,Toulouse_43.546210_1.452966,Toulouse
7,0,1,0,1,0,11,12,0,0,0,5,2,3,59,230,43.54621041351355,1.4560759890130615,Toulouse_43.546210_1.456076,Toulouse
8,0,1,0,1,0,14,11,0,0,0,6,2,3,61,228,43.54621041351355,1.4591861328075633,Toulouse_43.546210_1.459186,Toulouse
1,0,0,0,0,0,1,3,0,0,0,1,0,2,23,60,43.548462665765804,1.3721021065615127,Toulouse_43.548463_1.372102,Toulouse
1,0,0,0,0,0,3,2,0,0,0,0,0,1,20,72,43.548462665765804,1.3752122503560145,Toulouse_43.548463_1.375212,Toulouse
1,0,0,0,0,0,5,5,0,0,0,1,0,2,15,85,43.548462665765804,1.3783223941505163,Toulouse_43.548463_1.378322,Toulouse
9,0,2,0,1,0,9,12,0,0,0,1,0,2,34,135,43.548462665765804,1.381432537945018,Toulouse_43.548463_1.381433,Toulouse
9,0,2,0,1,0,12,14,0,0,0,2,0,2,52,168,43.548462665765804,1.3845426817395199,Toulouse_43.548463_1.384543,Toulouse
9,0,4,0,1,0,12,17,0,0,0,2,0,2,69,194,43.548462665765804,1.3876528255340217,Toulouse_43.548463_1.387653,Toulouse
10,0,4,0,1,0,17,19,1,0,0,1,3,2,73,206,43.548462665765804,1.3907629693285235,Toulouse_43.548463_1.390763,Toulouse
3,0,5,0,0,0,15,18,1,0,0,1,5,1,50,165,43.548462665765804,1.3938731131230253,Toulouse_43.548463_1.393873,Toulouse
8,0,6,0,0,0,14,11,1,0,0,1,5,1,31,131,43.548462665765804,1.3969832569175271,Toulouse_43.548463_1.396983,Toulouse
11,0,4,0,0,0,13,9,1,0,0,0,7,1,13,93,43.548462665765804,1.400093400712029,Toulouse_43.548463_1.400093,Toulouse
11,0,4,0,0,0,6,2,0,0,0,0,5,4,1,50,43.548462665765804,1.4032035445065307,Toulouse_43.548463_1.403204,Toulouse
12,0,2,0,0,0,4,1,0,0,0,0,3,4,0,34,43.548462665765804,1.4063136883010325,Toulouse_43.548463_1.406314,Toulouse
9,0,1,0,0,0,1,2,0,0,0,0,3,3,0,26,43.548462665765804,1.4094238320955343,Toulouse_43.548463_1.409424,Toulouse
15,0,2,0,0,0,0,6,0,0,0,0,0,3,5,37,43.548462665765804,1.4125339758900362,Toulouse_43.548463_1.412534,Toulouse
24,0,4,0,0,0,4,18,0,0,0,0,1,1,35,97,43.548462665765804,1.415644119684538,Toulouse_43.548463_1.415644,Toulouse
25,0,4,0,0,0,4,21,0,0,0,0,2,1,39,105,43.548462665765804,1.4187542634790398,Toulouse_43.548463_1.418754,Toulouse
23,0,4,0,0,0,4,22,0,0,0,0,2,1,40,102,43.548462665765804,1.4218644072735416,Toulouse_43.548463_1.421864,Toulouse
17,0,3,0,0,0,4,20,0,0,0,0,2,0,40,93,43.548462665765804,1.4249745510680434,Toulouse_43.548463_1.424975,Toulouse
4,0,1,0,0,0,0,10,0,0,0,0,1,0,7,26,43.548462665765804,1.4280846948625452,Toulouse_43.548463_1.428085,Toulouse
0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,43.548462665765804,1.431194838657047,Toulouse_43.548463_1.431195,Toulouse
0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,13,43.548462665765804,1.4343049824515488,Toulouse_43.548463_1.434305,Toulouse
0,0,1,0,0,0,0,1,0,0,0,1,0,6,1,19,43.548462665765804,1.4374151262460506,Toulouse_43.548463_1.437415,Toulouse
0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,22,43.548462665765804,1.4405252700405524,Toulouse_43.548463_1.440525,Toulouse
0,0,1,0,0,0,0,0,0,0,0,2,0,6,4,38,43.548462665765804,1.4436354138350542,Toulouse_43.548463_1.443635,Toulouse
0,0,0,0,0,0,0,4,0,0,0,2,0,4,19,83,43.548462665765804,1.446745557629556,Toulouse_43.548463_1.446746,Toulouse
7,0,0,0,1,0,5,10,0,0,0,2,0,1,36,145,43.548462665765804,1.4498557014240578,Toulouse_43.548463_1.449856,Toulouse
9,0,1,0,1,0,11,15,0,0,0,4,2,6,57,232,43.548462665765804,1.4529658452185596,Toulouse_43.548463_1.452966,Toulouse
9,0,1,0,1,0,11,15,0,0,0,4,2,7,58,244,43.548462665765804,1.4560759890130615,Toulouse_43.548463_1.456076,Toulouse
10,0,1,0,1,0,14,12,0,0,0,4,2,8,48,217,43.548462665765804,1.4591861328075633,Toulouse_43.548463_1.459186,Toulouse
6,0,2,0,0,0,4,4,0,0,0,1,1,2,25,94,43.55071491801806,1.3721021065615127,Toulouse_43.550715_1.372102,Toulouse
3,0,1,0,0,0,6,3,0,0,0,0,0,1,21,107,43.55071491801806,1.3752122503560145,Toulouse_43.550715_1.375212,Toulouse
1,0,0,0,0,0,8,6,0,0,0,1,0,1,15,129,43.55071491801806,1.3783223941505163,Toulouse_43.550715_1.378322,Toulouse
8,0,2,0,1,0,10,9,0,0,0,1,0,1,29,158,43.55071491801806,1.381432537945018,Toulouse_43.550715_1.381433,Toulouse
8,0,2,0,1,0,10,8,0,0,0,1,0,1,42,166,43.55071491801806,1.3845426817395199,Toulouse_43.550715_1.384543,Toulouse
8,0,3,0,1,0,10,9,0,0,0,1,0,1,48,182,43.55071491801806,1.3876528255340217,Toulouse_43.550715_1.387653,Toulouse
7,0,4,0,1,0,12,11,1,0,0,2,3,1,53,184,43.55071491801806,1.3907629693285235,Toulouse_43.550715_1.390763,Toulouse
1,0,6,0,0,0,13,10,1,0,0,2,5,3,37,164,43.55071491801806,1.3938731131230253,Toulouse_43.550715_1.393873,Toulouse
6,0,7,0,0,0,12,9,1,0,0,2,5,4,22,143,43.55071491801806,1.3969832569175271,Toulouse_43.550715_1.396983,Toulouse
16,0,7,0,0,0,13,8,1,0,0,2,6,5,14,118,43.55071491801806,1.400093400712029,Toulouse_43.550715_1.400093,Toulouse
18,0,6,0,0,0,9,2,0,0,0,1,4,6,3,76,43.55071491801806,1.4032035445065307,Toulouse_43.550715_1.403204,Toulouse
19,0,3,0,0,0,6,1,0,0,0,0,2,6,0,50,43.55071491801806,1.4063136883010325,Toulouse_43.550715_1.406314,Toulouse
16,0,2,0,0,0,3,2,0,0,0,0,3,3,0,37,43.55071491801806,1.4094238320955343,Toulouse_43.550715_1.409424,Toulouse
15,0,2,0,0,0,0,6,0,0,0,0,2,2,6,39,43.55071491801806,1.4125339758900362,Toulouse_43.550715_1.412534,Toulouse
22,0,4,0,0,0,4,18,0,0,0,0,3,0,49,109,43.55071491801806,1.415644119684538,Toulouse_43.550715_1.415644,Toulouse
23,0,4,0,0,0,6,21,0,0,0,0,4,0,60,128,43.55071491801806,1.4187542634790398,Toulouse_43.550715_1.418754,Toulouse
21,0,4,0,0,0,8,22,0,0,0,0,3,0,70,141,43.55071491801806,1.4218644072735416,Toulouse_43.550715_1.421864,Toulouse
15,0,3,0,0,0,10,23,0,0,0,0,2,0,90,166,43.55071491801806,1.4249745510680434,Toulouse_43.550715_1.424975,Toulouse
4,0,1,0,0,0,9,14,0,0,0,0,1,0,57,109,43.55071491801806,1.4280846948625452,Toulouse_43.550715_1.428085,Toulouse
0,0,0,0,0,0,7,7,0,0,0,0,0,0,42,78,43.55071491801806,1.431194838657047,Toulouse_43.550715_1.431195,Toulouse
0,0,0,0,0,0,5,5,0,0,0,0,0,4,35,73,43.55071491801806,1.4343049824515488,Toulouse_43.550715_1.434305,Toulouse
0,0,0,0,0,0,3,3,0,0,0,1,0,6,12,44,43.55071491801806,1.4374151262460506,Toulouse_43.550715_1.437415,Toulouse
0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,29,43.55071491801806,1.4405252700405524,Toulouse_43.550715_1.440525,Toulouse
0,0,0,0,0,0,0,1,0,0,0,2,0,6,7,50,43.55071491801806,1.4436354138350542,Toulouse_43.550715_1.443635,Toulouse
0,0,0,0,0,0,2,5,0,0,0,2,0,5,26,105,43.55071491801806,1.446745557629556,Toulouse_43.550715_1.446746,Toulouse
4,0,0,0,0,0,7,10,0,0,0,2,0,2,33,146,43.55071491801806,1.4498557014240578,Toulouse_43.550715_1.449856,Toulouse
5,0,1,0,0,0,14,15,0,0,0,3,2,7,59,217,43.55071491801806,1.4529658452185596,Toulouse_43.550715_1.452966,Toulouse
5,0,1,0,0,0,14,15,0,0,0,3,2,8,59,216,43.55071491801806,1.4560759890130615,Toulouse_43.550715_1.456076,Toulouse
6,0,1,0,0,0,11,11,0,0,0,2,2,9,38,164,43.55071491801806,1.4591861328075633,Toulouse_43.550715_1.459186,Toulouse
13,0,4,3,0,0,15,12,0,0,0,2,2,9,76,212,43.55071491801806,1.462296276602065,Toulouse_43.550715_1.462296,Toulouse
30,0,5,8,1,0,16,13,0,0,0,3,5,4,109,270,43.55071491801806,1.4654064203965669,Toulouse_43.550715_1.465406,Toulouse
12,0,1,2,0,0,11,6,0,0,0,0,0,1,30,164,43.552967170270314,1.3752122503560145,Toulouse_43.552967_1.375212,Toulouse
10,0,0,2,0,0,11,9,0,0,0,1,0,1,25,189,43.552967170270314,1.3783223941505163,Toulouse_43.552967_1.378322,Toulouse
16,0,2,2,1,0,13,12,0,0,0,1,0,1,36,214,43.552967170270314,1.381432537945018,Toulouse_43.552967_1.381433,Toulouse
16,0,2,2,1,0,7,10,0,0,0,1,0,1,38,190,43.552967170270314,1.3845426817395199,Toulouse_43.552967_1.384543,Toulouse
8,0,3,0,1,0,6,7,0,0,0,1,0,1,33,170,43.552967170270314,1.3876528255340217,Toulouse_43.552967_1.387653,Toulouse
7,0,4,0,1,0,6,5,1,0,0,2,2,1,34,150,43.552967170270314,1.3907629693285235,Toulouse_43.552967_1.390763,Toulouse
0,0,5,0,0,0,8,3,1,0,0,2,4,3,20,123,43.552967170270314,1.3938731131230253,Toulouse_43.552967_1.393873,Toulouse
4,0,6,0,0,0,13,4,1,0,0,2,4,5,20,129,43.552967170270314,1.3969832569175271,Toulouse_43.552967_1.396983,Toulouse
15,0,6,0,0,0,14,3,1,0,0,2,4,6,18,117,43.552967170270314,1.400093400712029,Toulouse_43.552967_1.400093,Toulouse
16,0,5,0,0,0,12,2,0,0,0,1,2,9,11,91,43.552967170270314,1.4032035445065307,Toulouse_43.552967_1.403204,Toulouse
18,0,3,0,0,0,8,1,0,0,0,0,0,9,8,65,43.552967170270314,1.4063136883010325,Toulouse_43.552967_1.406314,Toulouse
16,0,2,0,0,0,3,2,0,0,0,0,1,5,3,43,43.552967170270314,1.4094238320955343,Toulouse_43.552967_1.409424,Toulouse
9,0,2,0,0,0,0,6,0,0,0,0,3,4,3,33,43.552967170270314,1.4125339758900362,Toulouse_43.552967_1.412534,Toulouse
16,0,5,0,0,0,2,11,0,0,0,0,5,2,36,85,43.552967170270314,1.415644119684538,Toulouse_43.552967_1.415644,Toulouse
18,0,5,0,0,0,6,14,0,0,0,0,6,0,57,117,43.552967170270314,1.4187542634790398,Toulouse_43.552967_1.418754,Toulouse
16,0,5,0,0,0,10,16,0,0,0,0,5,0,83,151,43.552967170270314,1.4218644072735416,Toulouse_43.552967_1.421864,Toulouse
12,0,4,0,0,0,12,18,1,0,0,0,3,0,112,187,43.552967170270314,1.4249745510680434,Toulouse_43.552967_1.424975,Toulouse
4,0,1,0,0,0,14,16,1,0,0,0,1,0,96,160,43.552967170270314,1.4280846948625452,Toulouse_43.552967_1.428085,Toulouse
0,0,0,0,0,0,10,10,1,0,0,0,0,0,71,116,43.552967170270314,1.431194838657047,Toulouse_43.552967_1.431195,Toulouse
0,0,0,0,0,0,6,6,1,0,0,0,0,3,51,91,43.552967170270314,1.4343049824515488,Toulouse_43.552967_1.434305,Toulouse
0,0,0,0,0,0,4,3,0,0,0,1,0,6,16,52,43.552967170270314,1.4374151262460506,Toulouse_43.552967_1.437415,Toulouse
0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,30,43.552967170270314,1.4405252700405524,Toulouse_43.552967_1.440525,Toulouse
0,0,0,0,0,0,0,1,0,0,0,2,0,6,11,59,43.552967170270314,1.4436354138350542,Toulouse_43.552967_1.443635,Toulouse
0,0,0,0,0,0,2,6,0,0,0,2,0,5,30,108,43.552967170270314,1.446745557629556,Toulouse_43.552967_1.446746,Toulouse
3,0,1,0,0,0,4,10,0,0,0,2,0,2,37,136,43.552967170270314,1.4498557014240578,Toulouse_43.552967_1.449856,Toulouse
4,0,2,0,0,0,14,15,0,0,0,3,2,7,64,212,43.552967170270314,1.4529658452185596,Toulouse_43.552967_1.452966,Toulouse
4,0,2,0,0,0,14,18,0,0,0,3,2,7,63,207,43.552967170270314,1.4560759890130615,Toulouse_43.552967_1.456076,Toulouse
8,0,5,0,0,0,12,22,0,0,0,2,2,9,90,227,43.552967170270314,1.4591861328075633,Toulouse_43.552967_1.459186,Toulouse
17,0,7,3,0,0,17,40,0,0,0,2,3,11,133,306,43.552967170270314,1.462296276602065,Toulouse_43.552967_1.462296,Toulouse
34,0,8,7,1,0,15,45,0,0,0,3,5,6,178,371,43.552967170270314,1.4654064203965669,Toulouse_43.552967_1.465406,Toulouse
34,0,8,7,1,0,17,49,0,0,0,4,7,6,194,395,43.552967170270314,1.4685165641910687,Toulouse_43.552967_1.468517,Toulouse
17,0,3,2,1,0,12,9,0,0,0,1,1,1,23,197,43.55521942252257,1.3752122503560145,Toulouse_43.555219_1.375212,Toulouse
14,0,2,2,1,0,10,9,0,0,0,2,1,1,27,223,43.55521942252257,1.3783223941505163,Toulouse_43.555219_1.378322,Toulouse
13,0,2,2,1,0,12,10,0,0,0,2,1,1,34,224,43.55521942252257,1.381432537945018,Toulouse_43.555219_1.381433,Toulouse
12,0,1,2,1,0,6,8,0,0,0,1,1,1,33,184,43.55521942252257,1.3845426817395199,Toulouse_43.555219_1.384543,Toulouse
0,0,0,0,0,0,2,2,0,0,0,1,0,1,38,153,43.55521942252257,1.3876528255340217,Toulouse_43.555219_1.387653,Toulouse
0,0,1,0,0,0,4,5,0,0,0,2,0,3,47,149,43.55521942252257,1.3907629693285235,Toulouse_43.555219_1.390763,Toulouse
0,0,3,0,0,0,6,5,0,0,0,2,0,6,52,156,43.55521942252257,1.3938731131230253,Toulouse_43.555219_1.393873,Toulouse
2,0,3,0,0,0,12,10,0,0,0,2,0,8,61,180,43.55521942252257,1.3969832569175271,Toulouse_43.555219_1.396983,Toulouse
15,0,4,0,1,0,15,11,0,0,0,2,0,9,48,169,43.55521942252257,1.400093400712029,Toulouse_43.555219_1.400093,Toulouse
16,0,3,0,1,0,13,10,0,0,0,1,0,11,30,134,43.55521942252257,1.4032035445065307,Toulouse_43.555219_1.403204,Toulouse
17,0,2,0,1,0,9,8,0,0,0,0,0,9,18,95,43.55521942252257,1.4063136883010325,Toulouse_43.555219_1.406314,Toulouse
16,0,2,0,1,0,3,5,0,0,0,0,1,5,4,50,43.55521942252257,1.4094238320955343,Toulouse_43.555219_1.409424,Toulouse
3,0,1,0,0,0,0,6,0,0,0,0,3,4,3,28,43.55521942252257,1.4125339758900362,Toulouse_43.555219_1.412534,Toulouse
4,0,2,0,0,0,0,9,0,0,0,0,4,2,23,48,43.55521942252257,1.415644119684538,Toulouse_43.555219_1.415644,Toulouse
4,0,1,0,0,0,6,10,0,0,0,0,4,1,54,91,43.55521942252257,1.4187542634790398,Toulouse_43.555219_1.418754,Toulouse
3,0,1,0,0,0,12,14,0,0,0,0,3,0,85,140,43.55521942252257,1.4218644072735416,Toulouse_43.555219_1.421864,Toulouse
3,0,1,0,0,0,16,17,1,0,0,0,1,0,115,189,43.55521942252257,1.4249745510680434,Toulouse_43.555219_1.424975,Toulouse
1,0,0,0,0,0,20,17,1,0,0,0,0,0,112,192,43.55521942252257,1.4280846948625452,Toulouse_43.555219_1.428085,Toulouse
0,0,0,0,0,0,14,13,1,0,0,0,0,0,79,140,43.55521942252257,1.431194838657047,Toulouse_43.555219_1.431195,Toulouse
0,0,0,0,0,0,8,9,1,0,0,0,0,1,54,100,43.55521942252257,1.4343049824515488,Toulouse_43.555219_1.434305,Toulouse
0,0,0,0,0,0,6,3,0,0,0,1,0,2,15,47,43.55521942252257,1.4374151262460506,Toulouse_43.555219_1.437415,Toulouse
0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,36,43.55521942252257,1.4405252700405524,Toulouse_43.555219_1.440525,Toulouse
0,0,0,0,0,0,2,3,0,0,0,2,0,3,13,70,43.55521942252257,1.4436354138350542,Toulouse_43.555219_1.443635,Toulouse
0,0,0,0,0,0,4,9,0,0,0,2,0,4,25,102,43.55521942252257,1.446745557629556,Toulouse_43.555219_1.446746,Toulouse
1,0,1,0,0,0,4,16,0,0,0,2,0,2,59,144,43.55521942252257,1.4498557014240578,Toulouse_43.555219_1.449856,Toulouse
2,0,1,0,0,0,14,17,0,0,0,3,0,7,83,197,43.55521942252257,1.4529658452185596,Toulouse_43.555219_1.452966,Toulouse
2,0,1,0,0,0,14,19,0,0,0,3,0,7,78,188,43.55521942252257,1.4560759890130615,Toulouse_43.555219_1.456076,Toulouse
5,0,4,0,0,0,12,22,0,0,0,2,0,8,129,253,43.55521942252257,1.4591861328075633,Toulouse_43.555219_1.459186,Toulouse
16,0,6,3,0,0,14,40,0,0,0,1,1,11,149,319,43.55521942252257,1.462296276602065,Toulouse_43.555219_1.462296,Toulouse
29,0,8,7,1,0,11,50,0,0,0,1,3,6,201,390,43.55521942252257,1.4654064203965669,Toulouse_43.555219_1.465406,Toulouse
29,0,8,7,1,0,15,57,0,0,0,2,5,9,245,453,43.55521942252257,1.4685165641910687,Toulouse_43.555219_1.468517,Toulouse
31,0,7,7,2,1,28,58,0,0,0,2,9,8,286,533,43.55521942252257,1.4716267079855705,Toulouse_43.555219_1.471627,Toulouse
10,0,4,0,1,1,20,58,2,0,0,1,21,3,165,382,43.55521942252257,1.480957139369076,Toulouse_43.555219_1.480957,Toulouse
5,0,2,0,0,0,7,54,2,0,0,0,26,3,61,235,43.55521942252257,1.4840672831635777,Toulouse_43.555219_1.484067,Toulouse
0,0,1,0,0,0,5,52,2,0,0,0,27,1,53,213,43.55521942252257,1.4871774269580795,Toulouse_43.555219_1.487177,Toulouse
0,0,0,0,0,0,4,41,0,0,0,0,25,0,37,160,43.55521942252257,1.4902875707525813,Toulouse_43.555219_1.490288,Toulouse
0,0,0,0,0,0,3,20,0,0,0,0,13,0,23,98,43.55521942252257,1.4933977145470831,Toulouse_43.555219_1.493398,Toulouse
1,0,0,0,0,0,9,20,0,0,0,0,11,1,23,106,43.55521942252257,1.496507858341585,Toulouse_43.555219_1.496508,Toulouse
16,0,1,1,0,0,15,28,0,0,0,0,12,2,20,136,43.55521942252257,1.4996180021360868,Toulouse_43.555219_1.499618,Toulouse
63,0,10,1,0,0,17,30,0,0,0,0,12,2,16,204,43.55521942252257,1.5027281459305886,Toulouse_43.555219_1.502728,Toulouse
14,0,6,1,0,0,10,5,0,0,0,1,1,2,30,164,43.557471674774824,1.3689919627670109,Toulouse_43.557472_1.368992,Toulouse
7,0,4,0,0,0,13,8,0,0,0,2,1,2,26,177,43.557471674774824,1.3721021065615127,Toulouse_43.557472_1.372102,Toulouse
16,0,3,2,1,0,9,11,0,0,0,1,1,1,31,208,43.557471674774824,1.3752122503560145,Toulouse_43.557472_1.375212,Toulouse
14,0,2,2,1,0,9,11,0,0,0,1,1,1,34,223,43.557471674774824,1.3783223941505163,Toulouse_43.557472_1.378322,Toulouse
13,0,2,2,1,0,11,12,0,0,0,1,1,23,41,245,43.557471674774824,1.381432537945018,Toulouse_43.557472_1.381433,Toulouse
12,0,1,2,1,0,8,17,0,0,0,0,1,43,37,245,43.557471674774824,1.3845426817395199,Toulouse_43.557472_1.384543,Toulouse
0,0,0,0,0,0,9,9,0,0,0,0,0,44,49,225,43.557471674774824,1.3876528255340217,Toulouse_43.557472_1.387653,Toulouse
0,0,1,0,0,0,10,30,0,0,0,3,0,45,60,252,43.557471674774824,1.3907629693285235,Toulouse_43.557472_1.390763,Toulouse
